Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,population,gene_set_db
prerank,REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS,-0.626424996731248,-1.127883992065172,0.2545090180360721,0.388801637609758,1.0,13/51,17.76%,RPS27A;UBA52;UBB;DAD1;UBC;SUMO1;RPN2;RPN1;CANX;DDOST;PRMT1;UBE2I;PRKCSH,ECM-high Epithelial,Reactome
prerank,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,-0.6207696635098853,-1.1268677188744158,0.046,0.39115684386827915,1.0,46/182,16.16%,RPS27A;UBA52;SERPINA1;UBB;FOLR1;CD59;DAD1;DYNLL1;UBC;TRAPPC1;TUBB4B;KDELR1;COPE;ARF1;PMM1;CALR;TMED2;DPM3;ARF4;UBXN1;AREG;TUBA1B;KDELR2;TRAPPC2L;ARF5;TUBA1C;PDIA3;RPN2;DPM2;COPZ1;RPN1;NAPA;TMED10;LMAN2;CNIH1;NUDT14;TMED9;CANX;RAB1B;DCTN3;MLEC;MVD;TMED3;MCFD2;DDOST;TRAPPC3,ECM-high Epithelial,Reactome
prerank,REACTOME_APOPTOSIS,-0.6268692970280272,-1.1249327333213968,0.094,0.3964645485671832,1.0,28/114,14.52%,RPS27A;UBA52;UBB;HMGB1;SEM1;DYNLL1;PSMA7;PSME1;UBC;PSMB1;PSMB6;YWHAB;PSMD8;YWHAE;C1QBP;CYCS;PSMB5;BAD;PSMB2;SFN;PSMA4;BCAP31;PSMA3;PSME2;YWHAQ;PSMC5;PSMA1;BAX,ECM-high Epithelial,Reactome
prerank,REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,-0.6245799445249848,-1.1238767777442864,0.23742454728370221,0.3990663875805459,1.0,14/51,16.16%,SERPINA1;FOLR1;CD59;TRAPPC1;TMED2;AREG;TRAPPC2L;NAPA;TMED10;LMAN2;CNIH1;RAB1B;MCFD2;TRAPPC3,ECM-high Epithelial,Reactome
prerank,REACTOME_FATTY_ACID_METABOLISM,-0.630339733900824,-1.1234237928390618,0.17,0.39961040705939455,1.0,29/73,21.98%,DBI;GPX4;MID1IP1;FASN;SCD;SCP2;NDUFAB1;TECR;LTA4H;PON2;ECHS1;ALOX15B;FADS1;HSD17B12;SLC27A3;CBR1;HADHA;ACADVL;PON3;HSD17B4;PTGES3;HACD3;ACAA1;PHYH;HACD1;ACOT13;HADH;ELOVL1;ACAA2,ECM-high Epithelial,Reactome
prerank,REACTOME_METABOLISM_OF_CARBOHYDRATES,-0.6221320922957064,-1.1230672745616397,0.092,0.39987545438957994,1.0,20/121,13.43%,RPS27A;UBA52;GAPDH;TPI1;UBB;DCXR;ALDOA;ENO1;CALM1;TKT;UBC;SDC4;TALDO1;PGK1;PGLS;FBP1;CHP1;GALE;PGAM1;AKR1A1,ECM-high Epithelial,Reactome
prerank,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,-0.6294890848764529,-1.1229142822035143,0.2429718875502008,0.39929868962458603,1.0,15/52,17.62%,SNRPG;SNRPF;RBM8A;SNRPD3;SRSF5;SNRPE;SRSF9;SNRPB;SRSF3;SRSF7;SRRM1;MAGOH;SRSF2;THOC7;RNPS1,ECM-high Epithelial,Reactome
prerank,REACTOME_M_PHASE,-0.6159729669167375,-1.1221352986558002,0.048,0.40077728296057713,1.0,59/196,22.14%,RPS27;RPS27A;UBA52;UBB;ANAPC11;SEM1;DYNLL1;PSMA7;ANAPC16;PSME1;UBC;TUBB4B;RAN;PSMB1;MZT2B;PSMB6;SET;PSMD8;ENSA;CHMP2A;YWHAE;BANF1;TUBA1B;SUMO1;PSMB5;TUBA1C;SSNA1;CSNK2B;PSMB2;PSMA4;PSMA3;PSME2;PSMC5;NUDC;RAB1B;DCTN3;PSMA1;EMD;RAD21;CHMP4B;CHMP2B;RAB2A;UBE2I;PSMB4;PSMC3;LMNA;PPP2R1A;PPP1CC;CHMP3;MZT2A;PSMA5;PSMB7;PSMD4;SEC13;CTDNEP1;NUP58;CDC26;PSMA2;PSMB8,ECM-high Epithelial,Reactome
prerank,REACTOME_CELL_CYCLE_CHECKPOINTS,-0.6197206567503967,-1.1205797640354282,0.112,0.40500891109706644,1.0,50/127,27.17%,RPS27;RPS27A;UBA52;UBB;ANAPC11;SEM1;DYNLL1;PSMA7;ANAPC16;PSME1;UBC;PSMB1;PSMB6;YWHAB;PSMD8;YWHAE;PSMB5;PSMB2;SFN;PSMA4;PSMA3;PSME2;YWHAQ;PSMC5;NUDC;PSMA1;PSMB4;PSMC3;PPP2R1A;PPP1CC;PSMA5;PSMB7;UBE2N;PSMD4;SEC13;CDC26;PSMA2;PSMB8;PSMC1;YWHAZ;PSMD3;PSMD6;PSMC4;RPA3;PSMF1;PSMD13;PPP2CB;PPP2R5A;ANAPC15;YWHAH,ECM-high Epithelial,Reactome
prerank,REACTOME_DAP12_INTERACTIONS,-0.6475970884249223,-1.1177631278035134,0.3298538622129436,0.4132770091960134,1.0,4/18,14.04%,HLA-C;B2M;RAC1;HLA-E,ECM-high Epithelial,Reactome
prerank,REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,-0.6359617388077592,-1.1164260673009776,0.30578512396694213,0.4165247442107851,1.0,6/26,21.20%,SUMO2;HNRNPK;SUMO1;UBE2I;SEC13;NUP58,ECM-high Epithelial,Reactome
prerank,REACTOME_PKR_MEDIATED_SIGNALING,-0.6290400329214194,-1.11582167575586,0.3192771084337349,0.41764707661347866,1.0,12/39,18.13%,NPM1;TUBB4B;HSPA8;EIF2S2;CENPX;TUBA1B;SUMO1;TUBA1C;FAAP20;ILF2;UBE2I;PPP2R1A,ECM-high Epithelial,Reactome
prerank,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-0.6090893591696755,-1.1148175844480517,0.052,0.4201848573415706,1.0,83/217,26.28%,POLR2L;UBL5;HNRNPA1;SNRPD2;PCBP2;YBX1;SNRPG;SAP18;PCBP1;SNU13;SF3B5;SNRPF;SF3B6;HSPA8;LSM7;HNRNPK;RBM8A;SNRPD3;SRSF5;LSM3;SNRPE;POLR2I;POLR2C;POLR2K;SRSF9;LSM5;SNRPB;SRSF3;POLR2E;POLR2J;SRSF7;SRRM1;POLR2F;SNRPD1;HNRNPF;SNRPB2;DNAJC8;LSM4;SNRPC;SYF2;SNRPN;BUD31;MAGOH;HNRNPA2B1;SRSF2;SF3B2;ZCRB1;TXNL4A;RBMX;HNRNPA3;THOC7;FUS;SF1;POLR2H;RNPS1;PQBP1;LSM8;CWC15;PUF60;SEC13;POLR2G;LSM6;NUP58;XAB2;PRPF8;IK;EIF4E;ZMAT2;DDX46;PRPF6;HNRNPD;HNRNPR;PHF5A;TRA2B;SRSF8;SRSF10;HNRNPH2;SRSF6;ZC3H11A;FAM50A;CCDC12;PTBP1;EIF4A3,ECM-high Epithelial,Reactome
prerank,REACTOME_PTEN_REGULATION,-0.6160770180805368,-1.1146021415961695,0.12,0.41985270561494353,1.0,34/112,20.24%,RPS27A;UBA52;UBB;LAMTOR5;LAMTOR4;SEM1;JUN;PSMA7;PSME1;UBC;PSMB1;PSMB6;LAMTOR1;PSMD8;EGR1;PSMB5;CSNK2B;STUB1;PSMB2;LAMTOR2;PSMA4;PSMA3;PSME2;PSMC5;RHEB;PSMA1;PSMB4;PSMC3;MAF1;RBBP4;RRAGA;PSMA5;PSMB7;PSMD4,ECM-high Epithelial,Reactome
prerank,REACTOME_MUSCLE_CONTRACTION,-0.6239846647820934,-1.113862712773915,0.232,0.42133698131301894,1.0,10/62,9.96%,MYL12B;MYL6;MYL12A;CALM1;FXYD3;ATP1B1;ATP1A1;ALDH2;SRI;CACNA2D2,ECM-high Epithelial,Reactome
prerank,REACTOME_RAC2_GTPASE_CYCLE,0.3090085314237658,1.1127813226752465,0.0,0.4158012039887873,0.946,9/57,6.08%,DOCK4;TRIO;ARHGAP26;DOCK1;ABR;ARHGAP21;DOCK10;ERBIN;ARHGAP42,ECM-high Epithelial,Reactome
prerank,REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,-0.6155462020723409,-1.1122649584820126,0.21442885771543085,0.4259316813022418,1.0,10/68,9.66%,HINT1;ATP6V0E1;ATP6V1G1;ACTB;ASAH1;ATP6V0B;MLPH;ATP6V1F;ID1;ATP6V0D1,ECM-high Epithelial,Reactome
prerank,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,-0.6232261738677503,-1.1119892841048455,0.26452905811623245,0.4257806990318193,1.0,13/49,19.54%,PPIA;CD74;MIF;SDC4;EPCAM;ATP1B1;BSG;CXADR;CD47;SDC1;CD44;ESAM;SLC3A2,ECM-high Epithelial,Reactome
prerank,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,-0.6136794014146347,-1.1119434366407388,0.24,0.42487939846866846,1.0,13/57,15.33%,FTH1;VAMP8;FTL;CLTA;ARF1;HSPA8;CHMP2A;NAPA;BLOC1S1;RAB5C;VAMP2;CLTB;SNX5,ECM-high Epithelial,Reactome
prerank,REACTOME_IRS_MEDIATED_SIGNALLING,0.3787828131163943,1.1079831010835968,0.36363636363636365,0.41765658747300216,0.95,8/20,17.35%,SOS1;GAB1;GAB2;PIK3CB;PDE3B;FRS2;PIK3C3;PIK3R1,ECM-high Epithelial,Reactome
prerank,REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,-0.615994741046215,-1.107434627249878,0.3299595141700405,0.4389314803955118,1.0,5/33,7.40%,HLA-DRA;HLA-DRB1;HLA-DRB5;HLA-DQB1;RAC1,ECM-high Epithelial,Reactome
prerank,REACTOME_METABOLISM_OF_NUCLEOTIDES,-0.6187216573428252,-1.1062454357570355,0.2655935613682093,0.44219378119252084,1.0,15/44,18.63%,TXN;AK1;APRT;GUK1;NME3;NME2;NUDT16;IMPDH2;DNPH1;DUT;AK2;NUDT5;CMPK1;NT5C;DGUOK,ECM-high Epithelial,Reactome
prerank,REACTOME_DEATH_RECEPTOR_SIGNALING,-0.6130525445907339,-1.1045565211291426,0.198,0.44696273234151174,1.0,13/83,11.00%,RPS27A;UBA52;RACK1;UBB;BEX3;NFKBIA;RHOA;UBC;RAC1;YWHAE;SQSTM1;BAD;STUB1,ECM-high Epithelial,Reactome
prerank,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,-0.6365970480312818,-1.1029210083581522,0.32854209445585214,0.4514210135999934,1.0,7/25,22.32%,NPM1;SFN;BAX;BTG2;PRMT1;CNOT7;CNOT8,ECM-high Epithelial,Reactome
prerank,REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,-0.6180850605529125,-1.1028332851242393,0.276,0.4507518453344844,1.0,12/44,18.13%,GNG5;TKT;FASN;TALDO1;GNB2;ADIPOR1;CACNA2D2;PRKAR1A;GNAS;VAMP2;MLX;PPP2R1A,ECM-high Epithelial,Reactome
prerank,REACTOME_SIGNALING_BY_BMP,0.4221122964035475,1.102670984449223,0.3333333333333333,0.41943624101908583,0.956,4/15,8.04%,BMPR2;SMURF1;SMURF2;BMPR1A,ECM-high Epithelial,Reactome
prerank,REACTOME_PEPTIDE_HORMONE_METABOLISM,-0.6179401443491218,-1.102522840691625,0.3813387423935091,0.450861417868473,1.0,10/27,18.19%,SPCS1;SEC11C;SEC11A;P4HB;SPCS2;VAMP2;CPB2;CTSD;ATP6AP2;SPCS3,ECM-high Epithelial,Reactome
prerank,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,-0.6007601824790986,-1.1015134271310345,0.034,0.4534014696340032,1.0,85/376,17.37%,RPS27A;UBA52;PPIA;RPLP0;NPM1;IFITM3;ELOB;HLA-DRA;SKP1;UBB;MIF;MUC1;YBX1;HLA-DRB1;HLA-C;CFL1;IFITM2;FOS;NFKBIA;SOD1;B2M;CEBPD;HMGB1;SEM1;JUN;PSMA7;PSME1;UBC;TUBB4B;PSMB1;RBX1;HLA-A;JUNB;PSMB6;HLA-DRB5;ARF1;HSPA8;HLA-DQB1;TALDO1;EIF4G2;P4HB;PSMD8;EIF2S2;CXCL2;RNF7;CENPX;EGR1;SQSTM1;HSP90B1;CSF3R;ELOC;EIF4A2;TUBA1B;SUMO1;PSMB5;TUBA1C;MAOA;PSMB2;HNRNPF;HNRNPDL;PSMA4;PSMA3;PSME2;FAAP20;PSMC5;CANX;DUSP6;CNN2;CDC42;PSMA1;VAMP2;HLA-E;IFITM1;HNRNPA2B1;SOCS3;PIN1;ILF2;MCL1;MT2A;GSTO1;UBE2I;PSMB4;PSMC3;SDC1;TNFRSF12A,ECM-high Epithelial,Reactome
prerank,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,-0.6189593413070843,-1.1014699463721251,0.33468559837728196,0.4524341460646591,1.0,12/34,18.16%,FOS;JUNB;ID1;EGR1;FOSB;DUSP6;JUND;F3;ID3;ID4;PPP2R1A;TRIB1,ECM-high Epithelial,Reactome
prerank,REACTOME_SIGNALING_BY_WNT,-0.6065804193339716,-1.100071095322457,0.12,0.45621411215043883,1.0,33/153,14.57%,RPS27A;UBA52;GNG5;SKP1;UBB;PFN1;CALM1;SEM1;CLTA;PSMA7;RHOA;WIF1;PSME1;UBC;PSMB1;RBX1;PSMB6;RAC1;GNB2;PSMD8;AP2S1;SNX3;PSMB5;CSNK2B;PSMB2;PSMA4;PSMA3;PSME2;PSMC5;PSMA1;AP2M1;VPS29;CLTB,ECM-high Epithelial,Reactome
prerank,REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,-0.6123953148707382,-1.0980470450530868,0.22645290581162325,0.46208442669652955,1.0,20/70,16.48%,DYNLL1;TUBB4B;KDELR1;COPE;ARF1;TMED2;ARF4;TUBA1B;KDELR2;ARF5;TUBA1C;COPZ1;NAPA;TMED10;TMED9;KIF22;RAB1B;DCTN3;TMED3;SURF4,ECM-high Epithelial,Reactome
prerank,REACTOME_NETRIN_1_SIGNALING,0.3655325174074376,1.097411022703413,0.3,0.41839092872570194,0.958,7/20,8.94%,TRIO;DOCK1;FYN;SLIT2;PTK2;ROBO1;ABLIM1,ECM-high Epithelial,Reactome
prerank,REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,-0.612488168622729,-1.0964679547338032,0.3192771084337349,0.4665379491198654,1.0,10/40,19.07%,DYNLL1;TUBB4B;MZT2B;YWHAE;TUBA1B;TUBA1C;SSNA1;DCTN3;PPP2R1A;MZT2A,ECM-high Epithelial,Reactome
prerank,REACTOME_SIGNALING_BY_INTERLEUKINS,-0.598143209427145,-1.0942612659935755,0.116,0.47314266658780285,1.0,63/239,20.24%,RPS27A;UBA52;PPIA;RPLP0;SKP1;UBB;MIF;MUC1;CFL1;FOS;NFKBIA;SOD1;CEBPD;HMGB1;SEM1;JUN;PSMA7;PSME1;UBC;PSMB1;RBX1;JUNB;PSMB6;ARF1;HSPA8;TALDO1;P4HB;PSMD8;CXCL2;SQSTM1;HSP90B1;CSF3R;PSMB5;MAOA;PSMB2;HNRNPF;HNRNPDL;PSMA4;PSMA3;PSME2;PSMC5;CANX;DUSP6;CNN2;CDC42;PSMA1;VAMP2;HNRNPA2B1;SOCS3;MCL1;GSTO1;PSMB4;PSMC3;SDC1;PPP2R1A;STXBP2;CISH;PSMA5;ICAM1;PSMB7;CCND1;UBE2N;PSMD4,ECM-high Epithelial,Reactome
prerank,REACTOME_SARS_COV_1_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS,-0.6417643236397224,-1.0939678624551765,0.4008438818565401,0.4731718733747096,1.0,5/16,16.54%,YWHAB;YWHAE;SFN;YWHAQ;UBE2I,ECM-high Epithelial,Reactome
prerank,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,-0.6176479855843807,-1.092148058367568,0.2545090180360721,0.47822538204499565,1.0,11/73,11.41%,RPS27A;UBA52;UBB;YBX1;RHOA;NEDD8;UBC;JUNB;PPP1CA;STUB1;FKBP1A,ECM-high Epithelial,Reactome
prerank,REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,-0.6022029770651255,-1.0903988223104748,0.228,0.4835356767543091,1.0,28/113,16.16%,SERPINA1;FOLR1;CD59;DYNLL1;TRAPPC1;TUBB4B;KDELR1;COPE;ARF1;TMED2;ARF4;AREG;TUBA1B;KDELR2;TRAPPC2L;ARF5;TUBA1C;COPZ1;NAPA;TMED10;LMAN2;CNIH1;TMED9;RAB1B;DCTN3;TMED3;MCFD2;TRAPPC3,ECM-high Epithelial,Reactome
prerank,REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,-0.6366755061867683,-1.0901664298859797,0.38253638253638256,0.48318754162864974,1.0,8/18,21.40%,FASN;SCD;TECR;HSD17B12;SLC27A3;HACD3;HACD1;ELOVL1,ECM-high Epithelial,Reactome
prerank,REACTOME_DNA_REPAIR,-0.6050269532358291,-1.089805225100551,0.18,0.48342068744189265,1.0,40/141,21.80%,RPS27A;UBA52;POLR2L;UBB;SUMO2;ACTB;SEM1;UBC;RBX1;TCEA1;CENPX;UBXN1;POLR2I;POLR2C;POLR2K;RAD23A;SUMO1;POLR2E;POLR2J;POLR2F;POLE4;GTF2H5;FAAP20;APEX1;XRCC6;SUMO3;PPP4C;COPS6;UBE2I;POLR2H;SMARCA5;MPG;UBE2B;UBE2N;VCP;RFC1;POLR2G;POLD2;XAB2;POLD4,ECM-high Epithelial,Reactome
prerank,REACTOME_PROGRAMMED_CELL_DEATH,-0.6053799384246693,-1.089643765648739,0.172,0.48289451381206716,1.0,52/138,25.54%,RPS27A;UBA52;UBB;HMGB1;SEM1;DYNLL1;PSMA7;PSME1;UBC;PSMB1;PSMB6;YWHAB;PSMD8;CHMP2A;YWHAE;C1QBP;CYCS;PSMB5;BAD;STUB1;PSMB2;SFN;PSMA4;BCAP31;PSMA3;PSME2;YWHAQ;PSMC5;PSMA1;BAX;CHMP4B;CHMP2B;PSMB4;PSMC3;UBE2L3;LMNA;CHMP3;PSMA5;PSMB7;PSMD4;CDC37;PSMA2;PSMB8;OCLN;PSMC1;YWHAZ;VIM;AKT1;PSMD3;PSMD6;PSMC4;PSMF1,ECM-high Epithelial,Reactome
prerank,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,-0.6109121697126045,-1.088857793273376,0.264,0.4845333755186482,1.0,21/64,21.13%,SERP1;XBP1;CALR;MYDGF;EIF2S2;ATF4;HSP90B1;HSPA5;ATP6V0D1;PDIA6;YIF1A;HERPUD1;ACADVL;CREB3L1;LMNA;HDGF;CEBPB;SRPRA;EIF2S3;DNAJB9;SSR1,ECM-high Epithelial,Reactome
prerank,REACTOME_HCMV_LATE_EVENTS,-0.6148372725306268,-1.0885378739986147,0.3724696356275304,0.48436524200175957,1.0,11/34,23.78%,CEBPD;VPS28;HNRNPK;CHMP2A;CHMP4B;CHMP2B;CHMP3;SEC13;NUP58;SNF8;VPS25,ECM-high Epithelial,Reactome
prerank,REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,-0.6137744664894379,-1.0847603889330881,0.3588709677419355,0.49646278890922213,1.0,7/39,10.91%,POLR2L;POLR2I;POLR2C;POLR2K;POLR2E;POLR2J;POLR2F,ECM-high Epithelial,Reactome
prerank,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,-0.6003427003708932,-1.084430094326456,0.218,0.49639109313967544,1.0,42/112,26.02%,RPS27A;UBA52;UBB;NFKBIA;SEM1;PSMA7;PSME1;UBC;TOMM20;PSMB1;PSMB6;PSMD8;SNX3;PSMB5;VDAC2;FKBP8;PSMB2;PSMA4;PSMA3;VDAC1;PSME2;PSMC5;PSMA1;USP16;PSMB4;PSMC3;ADRM1;OTUB1;PSMA5;PSMB7;PSMD4;PSMA2;TAF10;PSMB8;PSMC1;PSMD3;VDAC3;PSMD6;PSMC4;PSMF1;MAT2B;PSMD13,ECM-high Epithelial,Reactome
prerank,REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,-0.6023694307012764,-1.084263710399238,0.312,0.4958496743772961,1.0,21/63,20.72%,POLR2L;FOS;JUN;HSP90AB1;POLR2I;POLR2C;POLR2K;POLR2E;POLR2J;FOSB;POLR2F;GTF2A2;JUND;EBAG9;CTSD;RAD21;PRMT1;POLR2H;PTGES3;CCND1;POLR2G,ECM-high Epithelial,Reactome
prerank,REACTOME_CELL_CYCLE,-0.590108460791909,-1.080828312508791,0.106,0.5066760135286048,1.0,87/319,22.14%,RPS27;RPS27A;UBA52;POLR2L;NPM1;SKP1;UBB;ANAPC11;NOP10;SEM1;DYNLL1;PSMA7;ANAPC16;PSME1;UBC;TUBB4B;RAN;PSMB1;MZT2B;RBX1;PSMB6;YWHAB;HSP90AB1;SET;PSMD8;ENSA;CHMP2A;YWHAE;CENPX;BANF1;POLR2I;POLR2C;NHP2;POLR2K;TUBA1B;SUMO1;PSMB5;POLR2E;TUBA1C;SSNA1;POLR2J;POLR2F;CSNK2B;PSMB2;SFN;POLE4;PSMA4;PSMA3;PSME2;YWHAQ;PSMC5;NUDC;RAB1B;DCTN3;PSMA1;EMD;CDK4;RAD21;CHMP4B;CHMP2B;RAB2A;UBE2I;PSMB4;PSMC3;POLR2H;LMNA;RBBP4;SMARCA5;PPP2R1A;PPP1CC;CHMP3;MZT2A;PSMA5;PSMB7;CCND1;UBE2N;PSMD4;SEC13;CTDNEP1;RFC1;POLR2G;NUP58;POLD2;CDC26;POLD4;PSMA2;PSMB8,ECM-high Epithelial,Reactome
prerank,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,-0.6010883275557977,-1.0808272261493148,0.321285140562249,0.5055234343421869,1.0,12/57,13.61%,ACTG1;CFL1;ACTB;BRK1;ARPC3;PLD3;HSP90AB1;ARPC2;RAC1;ARPC1B;ARPC5;CDC42,ECM-high Epithelial,Reactome
prerank,REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,-0.6110689640935741,-1.0777583403483506,0.3797979797979798,0.5152143568709409,1.0,14/37,27.23%,RPS2;PABPC1;EIF4B;ELOC;EIF4A2;PAIP2;CNOT7;PAIP1;CNOT8;EIF4E;EIF4A1;EIF4A3;EIF4G1;METTL23,ECM-high Epithelial,Reactome
prerank,REACTOME_DRUG_ADME,-0.6063126833825931,-1.0771409244748775,0.36863543788187375,0.5163093654551129,1.0,9/30,19.88%,GSTP1;GUK1;RAC1;BSG;NME2;IMPDH2;PON3;SULT1A1;CNDP2,ECM-high Epithelial,Reactome
prerank,REACTOME_CARDIAC_CONDUCTION,-0.6177105435515301,-1.0767980393223862,0.35294117647058826,0.5161894548742142,1.0,6/33,9.96%,CALM1;FXYD3;ATP1B1;ATP1A1;SRI;CACNA2D2,ECM-high Epithelial,Reactome
prerank,REACTOME_DEADENYLATION_OF_MRNA,-0.6314424478805262,-1.0764676021814132,0.4095634095634096,0.5162162894672475,1.0,10/21,27.05%,PABPC1;EIF4B;EIF4A2;CNOT7;PAIP1;CNOT8;EIF4E;EIF4A1;EIF4A3;EIF4G1,ECM-high Epithelial,Reactome
prerank,REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,-0.5978999793738488,-1.0752489104830367,0.3793103448275862,0.5193313334736422,1.0,5/43,6.41%,PEBP1;ACTG1;CALM1;ACTB;YWHAB,ECM-high Epithelial,Reactome
prerank,REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,-0.6365065849442643,-1.0738993891887787,0.4069264069264069,0.5226485825827908,1.0,3/17,10.56%,GNG5;GNB2;GNAS,ECM-high Epithelial,Reactome
prerank,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,-0.5930309802068001,-1.0686666793186095,0.296,0.5396511053045973,1.0,38/106,26.04%,RPS27A;UBA52;UBB;SEM1;PSMA7;WIF1;PSME1;UBC;PSMB1;RBX1;PSMB6;PSMD8;PSMB5;CSNK2B;PSMB2;PSMA4;PSMA3;PSME2;PSMC5;PSMA1;PSMB4;PSMC3;PPP2R1A;PSMA5;PSMB7;CTNNBIP1;PSMD4;PSMA2;PSMB8;PSMC1;YWHAZ;AKT1;PSMD3;PSMD6;PSMC4;PSMF1;PSMD13;PPP2CB,ECM-high Epithelial,Reactome
prerank,REACTOME_CELL_CYCLE_MITOTIC,-0.5847305785966928,-1.067893001904526,0.158,0.5411278250024917,1.0,69/254,22.14%,RPS27;RPS27A;UBA52;SKP1;UBB;ANAPC11;SEM1;DYNLL1;PSMA7;ANAPC16;PSME1;UBC;TUBB4B;RAN;PSMB1;MZT2B;RBX1;PSMB6;HSP90AB1;SET;PSMD8;ENSA;CHMP2A;YWHAE;BANF1;TUBA1B;SUMO1;PSMB5;TUBA1C;SSNA1;CSNK2B;PSMB2;POLE4;PSMA4;PSMA3;PSME2;PSMC5;NUDC;RAB1B;DCTN3;PSMA1;EMD;CDK4;RAD21;CHMP4B;CHMP2B;RAB2A;UBE2I;PSMB4;PSMC3;LMNA;RBBP4;PPP2R1A;PPP1CC;CHMP3;MZT2A;PSMA5;PSMB7;CCND1;PSMD4;SEC13;CTDNEP1;RFC1;NUP58;POLD2;CDC26;POLD4;PSMA2;PSMB8,ECM-high Epithelial,Reactome
prerank,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,-0.5822784551970308,-1.0674110943771213,0.136,0.5415818364469485,1.0,71/367,15.30%,RPS27A;UBA52;PPIA;CTSH;SFTPD;CD74;SEC61B;SEC61G;ELOB;HLA-DRA;SKP1;UBB;VAMP8;HLA-DRB1;HLA-C;CALM1;ANAPC11;NFKBIA;B2M;HMGB1;SEM1;CLTA;DYNLL1;PSMA7;PSME1;UBC;TUBB4B;PSMB1;RBX1;HLA-A;PSMB6;HLA-DRB5;ARF1;YWHAB;CALR;HLA-DQB1;RAC1;PSMD8;RNF7;CD81;C3;AP2S1;HLA-DMA;ELOC;HSPA5;TUBA1B;PSMB5;TUBA1C;PDIA3;LGMN;STUB1;PSMB2;FKBP1A;PSMA4;BCAP31;PSMA3;PSME2;PSMC5;KIF22;CANX;DCTN3;CDC42;PSMA1;AP2M1;HLA-E;IFITM1;ANAPC13;S100A9;CTSD;SOCS3;CXADR,ECM-high Epithelial,Reactome
prerank,REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,-0.6037959909710334,-1.0671348971782668,0.42424242424242425,0.541357932438691,1.0,6/32,16.54%,NPM1;SUMO2;PARK7;SUMO1;SUMO3;UBE2I,ECM-high Epithelial,Reactome
prerank,REACTOME_CELL_CELL_COMMUNICATION,-0.5872511312418252,-1.0657463683690582,0.3246492985971944,0.5449263757693379,1.0,9/73,7.32%,SFTPA2;SFTPD;SFTPA1;ACTG1;ACTB;CLDN4;CLDN18;CLDN7;CD151,ECM-high Epithelial,Reactome
prerank,REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,-0.5856673004006611,-1.06464513925169,0.278,0.5478224865064781,1.0,26/131,15.00%,POLR2L;GNG5;FABP5;CALM1;SDR16C5;FOS;JUN;FASN;SCD;HSPB1;APOC1;HSP90AB1;GNB2;AREG;POLR2I;POLR2C;POLR2K;POLR2E;POLR2J;FOSB;POLR2F;GTF2A2;JUND;EBAG9;CTSD;RAD21,ECM-high Epithelial,Reactome
prerank,REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,-0.6188652657482906,-1.0612993848215628,0.43776824034334766,0.5584390516057494,1.0,2/16,6.66%,HINT1;ID1,ECM-high Epithelial,Reactome
