gene,gene_ens,log2FC,pvalue,padj,mean_group,mean_ref,pct_group,pct_ref
MRPS31,ENSG00000102738,-0.8931,0.05142901054365136,0.0672068795580214,0.1137,0.2113,0.06,0.143
RGS12,ENSG00000159788,2.2357,0.05206291516144476,0.06802195038405508,0.2128,0.0451,0.109,0.032
OTULIN,ENSG00000154124,1.5907,0.052122762404464174,0.06808682380195898,0.2801,0.0929,0.139,0.064
ATP2C2,ENSG00000064270,-0.4854,0.05215089232696091,0.06809693252234054,0.2396,0.3354,0.129,0.219
SMG1,ENSG00000157106,0.7564,0.05214181677145222,0.06809693252234054,0.5726,0.3389,0.269,0.221
SMAP1,ENSG00000112305,-0.2511,0.052209915646106844,0.06816067759975519,0.3796,0.4518,0.189,0.294
SNX24,ENSG00000064652,0.9717,0.05232995031756346,0.06830403325601062,0.4216,0.2149,0.209,0.147
RAB4B,ENSG00000167578,-1.1197,0.052359084358453094,0.06832870739158034,0.0788,0.1715,0.04,0.121
ATP2C1,ENSG00000017260,-0.1134,0.05271249925630442,0.0687764763689895,0.5727,0.6196,0.249,0.384
GANC,ENSG00000214013,-0.3934,0.052879392780637545,0.06898075476208558,0.2925,0.3843,0.149,0.242
PLAGL1,ENSG00000118495,-0.3914,0.05291980688028905,0.06901999417173416,0.256,0.3358,0.129,0.218
CLIP1,ENSG00000130779,0.661,0.05299151348998993,0.06910002315494783,0.6864,0.434,0.303,0.279
NCLN,ENSG00000125912,-1.1922,0.053009912871981445,0.06911052275462894,0.0782,0.1788,0.045,0.125
WDR11,ENSG00000120008,1.2028,0.05304304521124383,0.06914022228062013,0.3595,0.1561,0.174,0.103
RAB3GAP1,ENSG00000115839,0.8281,0.053165600875266214,0.06928644843822498,0.4553,0.2564,0.229,0.167
CCDC92,ENSG00000119242,-0.5449,0.05319050946088482,0.0693053867907237,0.1858,0.2712,0.095,0.182
ARMC6,ENSG00000105676,-1.7434,0.05329208967117625,0.069424198734891,0.0421,0.1413,0.02,0.1
ATXN7,ENSG00000163635,1.0043,0.053479049882497076,0.06965416812893876,0.3991,0.1989,0.199,0.131
DCAF13,ENSG00000164934,-1.6979,0.053617306940506475,0.06982062644875078,0.0473,0.1536,0.03,0.109
GLYR1,ENSG00000140632,-0.5424,0.053638675201520554,0.06983483658303231,0.1877,0.2734,0.1,0.185
ACSS3,ENSG00000111058,-0.6414,0.053655403147945445,0.06984300090140862,0.1829,0.2854,0.095,0.181
SENP6,ENSG00000112701,0.5201,0.05386766775237456,0.07010564164421466,0.7757,0.5409,0.348,0.336
CIITA,ENSG00000179583,2.0945,0.05402452141262991,0.07029607997563904,0.2127,0.0497,0.109,0.032
SHC1,ENSG00000160691,-1.0806,0.05404976555682767,0.07031522870160732,0.0934,0.1976,0.06,0.14
PHC2,ENSG00000134686,-0.3414,0.054136792976101605,0.07041473033834131,0.2505,0.3173,0.124,0.214
SPPL2A,ENSG00000138600,-0.2487,0.05422487497324349,0.07051556463128764,0.3346,0.3976,0.164,0.264
ENSG00000259925,ENSG00000259925,2.1887,0.054290545606358744,0.07058722096649211,0.2001,0.0438,0.104,0.026
KIAA2013,ENSG00000116685,-1.7649,0.05452562552927805,0.07087906829701208,0.0466,0.1587,0.035,0.113
SLC23A2,ENSG00000089057,2.0649,0.054536930688930924,0.07087996887942588,0.228,0.0544,0.114,0.037
DDX17,ENSG00000100201,-0.2547,0.05461423495377063,0.07096662942728288,1.0401,1.2409,0.433,0.666
TRIP10,ENSG00000125733,-0.9845,0.05475020995638182,0.0711294791477678,0.1037,0.2053,0.06,0.141
PEX14,ENSG00000142655,1.4528,0.054861844277644824,0.07126064915021194,0.2836,0.1035,0.144,0.07
PWWP2A,ENSG00000170234,-0.6599,0.05488173128394649,0.07127261972496181,0.1526,0.2411,0.08,0.164
ZMYM6,ENSG00000163867,1.6622,0.05496228772470192,0.0713633591977613,0.2132,0.0673,0.124,0.048
ZNF219,ENSG00000165804,-1.419,0.05502395620787294,0.07142954392854875,0.0585,0.1566,0.03,0.11
DHTKD1,ENSG00000181192,-1.5933,0.055287405910266034,0.07174365340483133,0.053,0.16,0.035,0.113
SLC12A6,ENSG00000140199,1.4336,0.05528454704299931,0.07174365340483133,0.2944,0.1089,0.149,0.076
CHD1,ENSG00000153922,0.7748,0.05542859641940867,0.07191289733590336,0.6487,0.3791,0.284,0.245
SEC23IP,ENSG00000107651,-0.9103,0.05552512179409402,0.07202413836915013,0.1162,0.2185,0.07,0.15
NCOA6,ENSG00000198646,1.08,0.05559401744138744,0.07209950339631588,0.3329,0.1574,0.179,0.108
NOL10,ENSG00000115761,1.4066,0.055614125416675875,0.07211157904445316,0.3058,0.1153,0.154,0.082
ABCC9,ENSG00000069431,-1.3078,0.05570037109986929,0.07220939025155804,0.0768,0.1902,0.04,0.121
ABCD3,ENSG00000117528,-0.232,0.05583090929371023,0.07236457270962364,0.3258,0.3827,0.154,0.25
LRP11,ENSG00000120256,-1.2343,0.05601852257863038,0.07259365780028566,0.0735,0.173,0.04,0.12
SPSB1,ENSG00000171621,1.4859,0.056146785402743385,0.0727457574597329,0.2972,0.106,0.144,0.072
ZBTB38,ENSG00000177311,-0.327,0.056164163053968395,0.0727541592392271,0.3291,0.4128,0.174,0.267
NKIRAS2,ENSG00000168256,-1.5252,0.05638273048738816,0.07302312525213603,0.0492,0.1417,0.025,0.104
GDI1,ENSG00000203879,-1.1844,0.05640307575613527,0.07303531271330506,0.0813,0.1849,0.05,0.129
SMAD2,ENSG00000175387,-0.2093,0.05647869741055372,0.07311905795795469,0.4012,0.4639,0.189,0.297
NEDD9,ENSG00000111859,0.4611,0.05666325723219669,0.07334377811120962,0.8574,0.6228,0.358,0.367
ITSN2,ENSG00000198399,0.3986,0.056757673238233844,0.07345175345052583,0.8957,0.6794,0.393,0.411
REEP4,ENSG00000168476,-1.8,0.056802493580115784,0.07349551619945628,0.0421,0.147,0.025,0.103
MYO10,ENSG00000145555,1.0412,0.056857097221069686,0.07355191794296426,0.4604,0.2237,0.209,0.148
INTS1,ENSG00000164880,-0.9921,0.05699672970151368,0.0737182722068958,0.0868,0.1728,0.04,0.12
METTL25B,ENSG00000143303,-1.3584,0.05700943769728504,0.0737204326002259,0.063,0.1617,0.035,0.114
NECAP1,ENSG00000089818,-1.794,0.05704072896005805,0.07374661802637006,0.0436,0.1514,0.03,0.108
ADGRA3,ENSG00000152990,1.6352,0.05707986312922696,0.07378293126381011,0.2758,0.0887,0.134,0.06
SMARCD1,ENSG00000066117,-1.8826,0.05710335434931016,0.07379901387365374,0.0411,0.1518,0.03,0.108
USP38,ENSG00000170185,-1.1146,0.057142524253478696,0.07383534909827515,0.0822,0.1782,0.045,0.124
MPRIP,ENSG00000133030,0.7181,0.05718759726953405,0.07387929635652184,0.6272,0.3812,0.284,0.248
TGM2,ENSG00000198959,1.7824,0.05742619135315018,0.07417318353271903,0.3019,0.0877,0.129,0.056
ALDH7A1,ENSG00000164904,-0.8367,0.0574429140543038,0.07418043754228444,0.1164,0.2079,0.065,0.146
PPP1R13B,ENSG00000088808,0.8106,0.05746948196106833,0.07420040015812399,0.5044,0.2875,0.239,0.183
FAM83H,ENSG00000180921,-1.3762,0.057509845356627065,0.07423816334304448,0.0681,0.1769,0.045,0.123
TRAPPC8,ENSG00000153339,1.2101,0.057710040810663964,0.07446780575240043,0.3348,0.1447,0.169,0.099
SART1,ENSG00000175467,-1.7118,0.057703127887979495,0.07446780575240043,0.0442,0.145,0.025,0.104
FUT8,ENSG00000033170,1.1678,0.057799971471227556,0.07455504238245053,0.3984,0.1773,0.179,0.11
MCTP1,ENSG00000175471,1.1671,0.05778909454654662,0.07455504238245053,0.4546,0.2024,0.189,0.126
POLDIP3,ENSG00000100227,-1.8148,0.057821730425594936,0.07456870776453922,0.0432,0.1524,0.03,0.108
BACE2,ENSG00000182240,1.1909,0.057839538270140205,0.07457727337958811,0.4058,0.1777,0.184,0.12
SENP5,ENSG00000119231,1.1121,0.05796630333806465,0.07472629608085964,0.3412,0.1578,0.174,0.104
MBOAT2,ENSG00000143797,1.8331,0.058079397785074725,0.07485764141383908,0.2581,0.0724,0.124,0.05
DNAJC2,ENSG00000105821,-0.9215,0.05816781821219553,0.07495714023524097,0.1119,0.212,0.07,0.148
ZNF639,ENSG00000121864,-1.5747,0.058320083262962084,0.07513885727494672,0.0495,0.1476,0.025,0.104
SLC35F6,ENSG00000213699,-2.0229,0.05839185189544171,0.07521681365663552,0.0341,0.1389,0.025,0.102
CNOT1,ENSG00000125107,-0.4123,0.05843574660899929,0.07525884141949601,0.2402,0.3197,0.124,0.212
PHKG2,ENSG00000156873,-1.0375,0.058572594346348254,0.07540600571304162,0.0851,0.1748,0.04,0.121
LIFR,ENSG00000113594,-0.1143,0.05857159449429326,0.07540600571304162,0.3318,0.3592,0.129,0.23
C2orf68,ENSG00000168887,-1.3673,0.058701694172347205,0.07555764412740547,0.0664,0.1716,0.04,0.118
TAB2,ENSG00000055208,1.0826,0.05871972687298006,0.0755662920586963,0.414,0.1954,0.194,0.132
RAB29,ENSG00000117280,-1.6043,0.05895054989043278,0.07584872331308044,0.0465,0.1415,0.025,0.103
LPGAT1,ENSG00000123684,1.3818,0.05953799889721688,0.0765898102146594,0.2865,0.1099,0.149,0.077
GALNT2,ENSG00000143641,0.7327,0.05961506775312013,0.07667418400213545,0.6168,0.3711,0.279,0.239
PHTF2,ENSG00000006576,1.8755,0.05980199829590469,0.07689979719259672,0.2353,0.064,0.119,0.045
INPP5A,ENSG00000068383,1.657,0.0598854607681207,0.07699229883932207,0.2534,0.0803,0.129,0.055
B4GALT5,ENSG00000158470,0.8053,0.059984315472752806,0.07710455023912932,0.5931,0.3393,0.259,0.217
RBM12,ENSG00000244462,-1.5291,0.06009351831149593,0.07723005749518594,0.0498,0.1438,0.025,0.103
SMARCC1,ENSG00000173473,0.8207,0.060260190829229135,0.07742936024402104,0.4929,0.279,0.239,0.185
UAP1,ENSG00000117143,-0.4808,0.060277595900243196,0.07743682689319567,0.1631,0.2277,0.075,0.158
NPC1,ENSG00000141458,-0.16,0.060339058877230185,0.0775008796617347,0.5216,0.5828,0.234,0.353
PPIL3,ENSG00000240344,-1.3425,0.060440586364017244,0.07761635768607406,0.0599,0.1521,0.03,0.108
PIK3CA,ENSG00000121879,1.2718,0.060519650045322226,0.0777029493757607,0.3765,0.1559,0.174,0.108
INTS3,ENSG00000143624,-0.745,0.060550477272281404,0.07772758748828897,0.1432,0.2401,0.08,0.161
INTS10,ENSG00000104613,-0.4281,0.060601884902902026,0.07777862975912425,0.2267,0.305,0.119,0.208
SARNP,ENSG00000205323,1.3669,0.060634804764512266,0.07780592911088903,0.3169,0.1228,0.154,0.084
TFCP2,ENSG00000135457,1.5276,0.06064715353256763,0.07780682643949659,0.2653,0.092,0.134,0.061
SATB1,ENSG00000182568,-1.1104,0.06093898330252754,0.07816621269014432,0.0788,0.1703,0.04,0.119
MORC3,ENSG00000159256,1.3399,0.06095655068915062,0.07817373311306393,0.3534,0.1396,0.164,0.097
TP53I13,ENSG00000167543,-1.1729,0.06112209644295322,0.07837098908475418,0.0775,0.1748,0.045,0.122
OSER1,ENSG00000132823,-1.217,0.061194639716339476,0.07844894408165669,0.0677,0.1575,0.035,0.113
AGRN,ENSG00000188157,-0.9146,0.06152925779615967,0.07886277352150267,0.1145,0.2159,0.065,0.145
TMEM65,ENSG00000164983,1.8955,0.06168356478267365,0.07903021852742707,0.2159,0.058,0.114,0.039
NCK2,ENSG00000071051,1.6003,0.06167939011568866,0.07903021852742707,0.2655,0.0875,0.134,0.061
SLC19A1,ENSG00000173638,1.6863,0.06171488224095411,0.07905517807582135,0.2534,0.0787,0.124,0.051
FAM111A,ENSG00000166801,-0.5385,0.06176188310510093,0.07910021423949551,0.1526,0.2217,0.07,0.152
CDKN1A,ENSG00000124762,-0.3549,0.06193761484880837,0.0793100708541394,0.2518,0.322,0.109,0.197
ABHD13,ENSG00000139826,-1.2032,0.06199104378674031,0.0793632703568408,0.0704,0.1623,0.035,0.113
ASB8,ENSG00000177981,-1.7025,0.062066537799482006,0.0794446925953891,0.0429,0.1399,0.025,0.102
MBTPS1,ENSG00000140943,-0.2939,0.06210011510438474,0.07947244084732433,0.2755,0.3377,0.134,0.226
ZBTB18,ENSG00000179456,-1.4543,0.062129507574112994,0.07949482396312274,0.0534,0.1464,0.025,0.103
N4BP1,ENSG00000102921,0.9774,0.06221775405277989,0.07959248789858589,0.3999,0.203,0.199,0.138
CFDP1,ENSG00000153774,-0.1793,0.062230369153559936,0.07959338099897104,0.4286,0.4854,0.204,0.306
FILIP1,ENSG00000118407,-0.2385,0.062449367328208306,0.07984918948048579,0.4288,0.5059,0.204,0.313
SIAH2,ENSG00000181788,-1.2697,0.06246623971186379,0.07984918948048579,0.0654,0.1578,0.035,0.113
GATC,ENSG00000257218,-2.0829,0.06245780304880199,0.07984918948048579,0.0333,0.1415,0.025,0.101
RIC8A,ENSG00000177963,-0.8129,0.06253587815294415,0.07992291048287677,0.1069,0.1878,0.055,0.134
FNTA,ENSG00000168522,-0.6284,0.06259712856334643,0.0799858851491469,0.1596,0.2468,0.09,0.171
HUWE1,ENSG00000086758,0.7439,0.06274517880817539,0.08015972633125544,0.5662,0.338,0.264,0.221
WWP1,ENSG00000123124,0.9134,0.06277694149998246,0.08018496696851843,0.4848,0.2573,0.224,0.17
HSF1,ENSG00000185122,-0.4977,0.06294126059760252,0.08037947983391724,0.187,0.2641,0.1,0.183
CXXC5,ENSG00000171604,-1.4754,0.06295718129812368,0.08038444157716843,0.0559,0.1557,0.035,0.111
NR4A2,ENSG00000153234,-0.849,0.06322088641932232,0.08070571490723505,0.1337,0.2409,0.075,0.153
CIZ1,ENSG00000148337,-1.3074,0.06325711059316942,0.08073652620901559,0.0663,0.1642,0.04,0.116
GMCL1,ENSG00000087338,-0.6737,0.06330827980299623,0.08078639679102252,0.1393,0.2223,0.075,0.155
ITGB5,ENSG00000082781,2.1926,0.0633637517075038,0.08084173785184678,0.2171,0.0474,0.109,0.035
GART,ENSG00000159131,-1.442,0.0634043142629165,0.08087803952674166,0.058,0.1579,0.035,0.111
LUZP1,ENSG00000169641,1.8498,0.06345130823454215,0.0809225296350023,0.2538,0.0703,0.124,0.052
TXNDC11,ENSG00000153066,-0.2794,0.06354217354217755,0.08102294331580828,0.3309,0.4017,0.169,0.263
SLC35A3,ENSG00000117620,1.2198,0.06362029659135575,0.08110707404727334,0.3376,0.1449,0.169,0.103
CDK9,ENSG00000136807,-1.1797,0.06364064299616523,0.0811175294983564,0.0733,0.1662,0.04,0.118
TAOK2,ENSG00000149930,-0.8627,0.06366956555472396,0.08113891019652764,0.1121,0.2039,0.06,0.14
RAB21,ENSG00000080371,-0.2219,0.06370600199899829,0.08116985641955543,0.3283,0.3829,0.159,0.253
CNOT11,ENSG00000158435,-1.1599,0.06376283433559711,0.0812267729405785,0.0739,0.1653,0.04,0.118
IL1RAP,ENSG00000196083,1.7964,0.06400995062740543,0.08152602216636934,0.2406,0.0692,0.119,0.046
CUL4A,ENSG00000139842,0.8796,0.06410039872619716,0.08162565549900301,0.4694,0.2551,0.229,0.172
PRDM5,ENSG00000138738,1.3584,0.06412410494459607,0.08164027772111268,0.263,0.1025,0.139,0.067
GULP1,ENSG00000144366,0.9842,0.06445783508563084,0.08204952935714283,0.4209,0.2127,0.199,0.138
NADK,ENSG00000008130,-0.461,0.06470825802699069,0.08235260201262783,0.1672,0.2302,0.08,0.161
SSBP3,ENSG00000157216,1.3642,0.06475713502610919,0.08238341044559683,0.3436,0.1334,0.159,0.093
PEX13,ENSG00000162928,-0.5943,0.06475713502610919,0.08238341044559683,0.1645,0.2484,0.09,0.171
ERRFI1,ENSG00000116285,-0.1402,0.0650161469114803,0.08269717105727993,0.6407,0.7062,0.274,0.403
SKA2,ENSG00000182628,-1.0756,0.06527601278624551,0.08301189821007877,0.0821,0.1731,0.045,0.122
TPRA1,ENSG00000163870,-0.93,0.06536574456919869,0.08311018617507673,0.0915,0.1744,0.045,0.123
TENT5B,ENSG00000158246,-1.6537,0.06555429291133497,0.0833340545022471,0.0459,0.1446,0.025,0.102
NCBP3,ENSG00000074356,-0.4691,0.06570149576944205,0.08350528834331179,0.1646,0.2279,0.075,0.156
CD38,ENSG00000004468,-0.6701,0.06598568355624826,0.08385052900916708,0.1729,0.2752,0.09,0.169
ZNRF3,ENSG00000183579,-0.7244,0.06620225459700413,0.08410973149198984,0.1378,0.2277,0.07,0.149
GARRE1,ENSG00000166398,1.5212,0.06667943706163587,0.08469987830632673,0.2847,0.0991,0.139,0.07
SH3GLB2,ENSG00000148341,-0.6879,0.06674513136956767,0.0847672052514437,0.1252,0.2018,0.06,0.14
SYBU,ENSG00000147642,-0.6734,0.06715497005472153,0.08527149144400857,0.1492,0.2379,0.075,0.156
SPIN1,ENSG00000106723,1.08,0.06734888088734807,0.08550145893301611,0.3935,0.1861,0.189,0.127
MIB2,ENSG00000197530,-1.3739,0.0674937730537056,0.0856528425281588,0.0619,0.1607,0.035,0.111
MAN2A1,ENSG00000112893,1.3475,0.0674937730537056,0.0856528425281588,0.3679,0.1445,0.164,0.099
NSUN5,ENSG00000130305,-1.6724,0.06775161647292166,0.08596372462436243,0.0463,0.1477,0.03,0.105
AP1S2,ENSG00000182287,-0.6411,0.06789044293765054,0.0861235077645903,0.1479,0.2307,0.075,0.154
TBPL1,ENSG00000028839,-1.6041,0.0679107786164904,0.08613294538160642,0.0489,0.1489,0.03,0.105
PDE4C,ENSG00000105650,-1.4296,0.06824817572289776,0.08654444003289048,0.0629,0.1697,0.035,0.111
TIAL1,ENSG00000151923,-0.2908,0.06892138606947117,0.08738153712186748,0.2903,0.3552,0.149,0.241
ALG13,ENSG00000101901,-0.2332,0.06923419857474485,0.08775064177672247,0.2903,0.3413,0.134,0.226
ZYX,ENSG00000159840,-0.9255,0.06923879056195949,0.08775064177672247,0.1062,0.2019,0.06,0.135
MAPK8IP3,ENSG00000138834,1.3207,0.06978240397025044,0.08838928050773805,0.2641,0.1057,0.139,0.068
SPIRE1,ENSG00000134278,0.6744,0.06977778239954062,0.08838928050773805,0.6772,0.4243,0.289,0.258
NKTR,ENSG00000114857,0.4661,0.06975814352706816,0.08838928050773805,0.8447,0.6115,0.368,0.37
HECW2,ENSG00000138411,2.1041,0.06982632142558136,0.08842813818761051,0.2397,0.0557,0.104,0.032
MFSD6,ENSG00000151690,1.7011,0.0702562876534205,0.08895578108762,0.2227,0.0684,0.119,0.047
RASSF8,ENSG00000123094,1.0517,0.07082398570499154,0.08965758160038638,0.4148,0.2001,0.189,0.131
MAN2C1,ENSG00000140400,-0.8669,0.07118378616401397,0.090095984041965,0.117,0.2135,0.07,0.145
OPA1,ENSG00000198836,1.2284,0.07127308828820726,0.0901919205526594,0.309,0.1318,0.159,0.092
SLC25A46,ENSG00000164209,-0.7309,0.07128837284486042,0.09019417356143639,0.1218,0.2023,0.065,0.141
NQO1,ENSG00000181019,-1.6638,0.07152621674070127,0.09047795485059541,0.0515,0.1634,0.035,0.108
CFAP44,ENSG00000206530,1.636,0.07158518928319114,0.0905354060258348,0.2145,0.0689,0.114,0.042
NELFB,ENSG00000188986,-1.0998,0.07170325389329872,0.09066755637132566,0.0787,0.1689,0.045,0.12
PHKB,ENSG00000102893,0.7633,0.07171979566268365,0.09067130706626236,0.564,0.3322,0.259,0.219
PECR,ENSG00000115425,-1.3684,0.07223414325069799,0.09130428515734518,0.0539,0.1394,0.025,0.1
CSTF3,ENSG00000176102,1.0693,0.0723947507218441,0.09148997919984803,0.357,0.1701,0.179,0.116
PITPNM2,ENSG00000090975,1.2661,0.07268577557580479,0.09182301779285042,0.2652,0.1102,0.139,0.069
RAP2B,ENSG00000181467,-1.4567,0.07268219159566107,0.09182301779285042,0.0522,0.1433,0.03,0.104
FBXO31,ENSG00000103264,1.79,0.07315052427651035,0.09239265348767259,0.1841,0.0532,0.109,0.037
HSPH1,ENSG00000120694,0.7523,0.07319016379798497,0.09242524182392543,0.8722,0.5177,0.313,0.321
HEATR5A,ENSG00000129493,1.244,0.0732165999070506,0.09244114759531019,0.3026,0.1277,0.154,0.086
TRIM4,ENSG00000146833,-0.8836,0.07326709053388679,0.09248663084569388,0.1007,0.1858,0.055,0.13
SLC4A7,ENSG00000033867,1.6317,0.07328031897520766,0.09248663084569388,0.2767,0.0892,0.129,0.06
HSPA1A,ENSG00000204389,-0.1032,0.07331520332224968,0.0925131764574543,0.6014,0.646,0.234,0.355
WSB1,ENSG00000109046,-0.3566,0.07367687357688181,0.09295199067245817,1.2645,1.6191,0.507,0.79
SLTM,ENSG00000137776,-0.1958,0.07393696697668488,0.09326251226388636,0.5146,0.5894,0.249,0.369
CARD8,ENSG00000105483,1.5544,0.07415893969954786,0.0935248410599094,0.2752,0.0936,0.134,0.066
APAF1,ENSG00000120868,1.8061,0.07441798698727224,0.09383381821559209,0.2459,0.0703,0.119,0.049
AGPAT3,ENSG00000160216,0.9812,0.07451059579033592,0.09393285565942877,0.4475,0.2266,0.209,0.154
GALNT12,ENSG00000119514,-1.3827,0.07518728533894739,0.09476804657083028,0.0594,0.155,0.035,0.109
GPATCH2L,ENSG00000089916,1.2857,0.07525854801421751,0.09483997022395448,0.3343,0.137,0.159,0.094
ABO,ENSG00000175164,-0.5753,0.07566258908854782,0.09531317097744453,0.1545,0.2302,0.075,0.153
SLC19A2,ENSG00000117479,-0.5446,0.07565271340858125,0.09531317097744453,0.1574,0.2297,0.075,0.153
ATF7IP,ENSG00000171681,1.0213,0.07573051287176781,0.09538074589299211,0.4408,0.2171,0.199,0.142
FBXO38,ENSG00000145868,-0.5813,0.07595315686578534,0.09564312494467954,0.1582,0.2368,0.08,0.157
PRP4K,ENSG00000112739,-0.1268,0.07599155496136749,0.09567343931893939,0.4904,0.5354,0.229,0.335
ZNF800,ENSG00000048405,-0.6853,0.07637640760233166,0.09613984665962556,0.1319,0.2121,0.07,0.148
RAB22A,ENSG00000124209,-0.3771,0.07654574707127541,0.09633484919710732,0.2024,0.2629,0.1,0.182
NME7,ENSG00000143156,1.2363,0.07662803678391314,0.09642024447621625,0.2683,0.1138,0.144,0.076
SLC25A24,ENSG00000085491,-0.3605,0.07669791490739439,0.09648999315624168,0.2517,0.3232,0.134,0.216
MPZL1,ENSG00000197965,-0.2543,0.0768790907643044,0.0966997075734066,0.2942,0.3509,0.149,0.237
UBE3A,ENSG00000114062,-0.1896,0.0770643746814288,0.09691450922561907,0.4168,0.4753,0.209,0.306
ACOT8,ENSG00000101473,-1.1348,0.07721110655421067,0.0970807569042871,0.0752,0.1653,0.04,0.113
MACC1,ENSG00000183742,0.8807,0.07729021026941738,0.09716192629200804,0.4478,0.2432,0.209,0.156
TSGA10,ENSG00000135951,1.4783,0.07734172592607991,0.09720839056460062,0.2252,0.0808,0.124,0.055
GBF1,ENSG00000107862,0.9257,0.07788117115084911,0.09786798534647623,0.3859,0.2031,0.194,0.132
IRF3,ENSG00000126456,-0.6447,0.07803043431023031,0.09803710887096091,0.1546,0.2417,0.09,0.165
GCA,ENSG00000115271,-0.8297,0.07805195750713828,0.09804570701338661,0.1256,0.2234,0.08,0.153
ZNF780B,ENSG00000128000,1.8448,0.07824842144679142,0.09827401407354643,0.1814,0.0504,0.104,0.033
CLDN12,ENSG00000157224,-0.7154,0.07837284494059457,0.09841177502504816,0.136,0.2234,0.08,0.154
FARSB,ENSG00000116120,-1.5225,0.07850251792067389,0.09855607466018439,0.0513,0.1475,0.03,0.102
NDUFS1,ENSG00000023228,-0.3848,0.07881087205851729,0.09892460336005206,0.2208,0.2884,0.114,0.198
GPATCH2,ENSG00000092978,0.9406,0.07886321136179344,0.09895310702337373,0.333,0.1735,0.179,0.115
SMG7,ENSG00000116698,1.1015,0.07885427338190766,0.09895310702337373,0.4176,0.1946,0.189,0.132
UBN2,ENSG00000157741,1.2062,0.0789334670285527,0.09902265707808104,0.34,0.1473,0.164,0.1
DNHD1,ENSG00000179532,1.8413,0.07933297244243175,0.09946779105368907,0.1907,0.0531,0.104,0.033
INIP,ENSG00000148153,-1.2126,0.07930603114469445,0.09946779105368907,0.0617,0.1431,0.03,0.103
FAAH,ENSG00000117480,-1.6383,0.07932655717279062,0.09946779105368907,0.0479,0.1495,0.03,0.102
TMPO,ENSG00000120802,-0.9196,0.07937660746497283,0.09950382155753633,0.0941,0.1781,0.05,0.124
FBXL5,ENSG00000118564,-0.1558,0.07979984931726264,0.10001561148245396,0.396,0.4412,0.189,0.287
DNAJC10,ENSG00000077232,-0.421,0.07998696593760501,0.10023132185689754,0.1955,0.2618,0.1,0.179
CRBN,ENSG00000113851,-0.8162,0.08014855939972138,0.1004149743445393,0.1103,0.1942,0.06,0.135
FEZ2,ENSG00000171055,-0.398,0.08042322825860698,0.10074019908837885,0.2382,0.314,0.129,0.209
TPM4,ENSG00000167460,-0.1046,0.08058033923420657,0.10091807345682838,0.6086,0.6543,0.264,0.406
MED15,ENSG00000099917,0.9439,0.08065053527810095,0.10098705007919691,0.4207,0.2186,0.204,0.148
FAF2,ENSG00000113194,-0.4642,0.08073379488792487,0.10107235539952207,0.2013,0.2777,0.109,0.187
MR1,ENSG00000153029,-1.5601,0.08079758769241355,0.10113326240585271,0.0536,0.1583,0.04,0.111
CES2,ENSG00000172831,-1.105,0.0808158217239034,0.10113713196439027,0.0727,0.1566,0.04,0.113
SEC22A,ENSG00000121542,1.4709,0.080845784886365,0.1011556757692079,0.2695,0.0972,0.134,0.067
OSTM1,ENSG00000081087,-0.9105,0.08090052350133388,0.10120520630556452,0.0917,0.1725,0.05,0.123
PRDM16,ENSG00000142611,1.0191,0.08094746626106725,0.10124496763252212,0.273,0.1346,0.154,0.086
SLC41A2,ENSG00000136052,1.5181,0.08101009100536825,0.10130432462551106,0.3025,0.1056,0.134,0.068
SLC35D2,ENSG00000130958,-1.1935,0.0812256636132543,0.10155488717201899,0.0629,0.144,0.03,0.103
DPY19L1,ENSG00000173852,0.9386,0.08129238926802768,0.10161929027159963,0.3378,0.1762,0.179,0.116
KIAA0586,ENSG00000100578,1.7927,0.08135523051703206,0.10167881448788493,0.2345,0.0676,0.114,0.045
DDX6,ENSG00000110367,-0.3337,0.08145743162604077,0.10178749968761952,0.2594,0.3269,0.134,0.219
MVB12B,ENSG00000196814,1.0601,0.08165689209017951,0.10200513854117765,0.2747,0.1317,0.154,0.088
NUP50,ENSG00000093000,-0.6645,0.08166214639611871,0.10200513854117765,0.1344,0.2131,0.075,0.149
XIST,ENSG00000229807,0.5495,0.08219292532285738,0.10264894319958198,0.8437,0.5765,0.299,0.3
VTA1,ENSG00000009844,-1.2449,0.0822127352366263,0.10265448843623613,0.0603,0.143,0.03,0.102
CRCP,ENSG00000241258,-0.645,0.08224179677998035,0.10267158143803527,0.1407,0.2201,0.075,0.15
CD2AP,ENSG00000198087,0.6988,0.0823713539613744,0.10281410448664167,0.601,0.3703,0.274,0.242
TAF1,ENSG00000147133,1.2274,0.08240046095781087,0.10283121800022772,0.3108,0.1327,0.154,0.089
UBE3D,ENSG00000118420,2.0841,0.08254082066017923,0.10298713640749806,0.2227,0.0524,0.104,0.035
COL4A5,ENSG00000188153,1.3627,0.08260179174761738,0.10304396097914391,0.2381,0.0925,0.124,0.055
PICK1,ENSG00000100151,-1.2317,0.08269464387916009,0.10314052781865737,0.0636,0.1495,0.035,0.107
ARMC1,ENSG00000104442,-0.7997,0.08276500246682705,0.10320900886406607,0.1001,0.1743,0.05,0.124
GABPB1,ENSG00000104064,-0.4796,0.08294310663029676,0.10341179936228337,0.1645,0.2294,0.08,0.159
ZDHHC5,ENSG00000156599,-1.5593,0.0833069215229605,0.10384601135719544,0.0508,0.1498,0.035,0.106
