gene,gene_ens,log2FC,pvalue,padj,mean_group,mean_ref,pct_group,pct_ref
CEP63,ENSG00000182923,-0.5913,0.005717509444180255,0.006873302414981921,0.1211,0.1825,0.064,0.126
USP15,ENSG00000135655,0.7088,0.005720132457916805,0.00687515920422693,0.4864,0.2976,0.227,0.193
TPST2,ENSG00000128294,-0.7422,0.005722231650237518,0.006876385819088441,0.0924,0.1546,0.05,0.111
ITGA6,ENSG00000091409,-0.4813,0.005795810629730741,0.00696349279391886,0.1471,0.2053,0.072,0.136
CCND2,ENSG00000118971,-0.2529,0.005872390362912873,0.0070541715778348535,0.245,0.292,0.119,0.189
MITF,ENSG00000187098,1.3942,0.005899377636872004,0.007085254791834783,0.2634,0.1002,0.123,0.07
BTD,ENSG00000169814,0.8646,0.005918896574336431,0.0071073583841391496,0.3457,0.1898,0.164,0.115
RIOK3,ENSG00000101782,-0.1104,0.005945193452298228,0.007137591009115105,0.3654,0.3945,0.175,0.258
ANTXR2,ENSG00000163297,1.618,0.005971936491619919,0.007168347794026923,0.2113,0.0688,0.103,0.047
KCNQ1,ENSG00000053918,0.869,0.006053162323470314,0.00726311120122779,0.4071,0.2229,0.19,0.15
CRAMP1,ENSG00000007545,1.614,0.006053093302691711,0.00726311120122779,0.206,0.0672,0.101,0.046
EXOC7,ENSG00000182473,-0.4376,0.0060821444889949386,0.007296513194833033,0.1508,0.2043,0.078,0.142
MAN2A1,ENSG00000112893,1.1065,0.00611090350805171,0.00732925802384077,0.3113,0.1445,0.149,0.099
ITGA2,ENSG00000164171,1.7159,0.0061117389262333385,0.00732925802384077,0.2318,0.0705,0.1,0.045
CA12,ENSG00000074410,-0.4814,0.0062029951787164845,0.007437294388624711,0.1389,0.194,0.064,0.127
SLC37A1,ENSG00000160190,1.0592,0.006221789168374788,0.007458425338170228,0.3249,0.1558,0.154,0.106
NARS2,ENSG00000137513,-0.3666,0.00622971775294683,0.007466525789628885,0.1815,0.234,0.091,0.156
PAWR,ENSG00000177425,0.7366,0.006260384713929025,0.007501870780319086,0.4831,0.2899,0.225,0.195
MAP7D1,ENSG00000116871,-0.71,0.006305637418321836,0.007554677418117215,0.0931,0.1523,0.047,0.108
NSUN5,ENSG00000130305,-0.7309,0.0063116550812640235,0.007560466205009047,0.089,0.1477,0.045,0.105
ANKRD13C,ENSG00000118454,1.1531,0.006350247436880726,0.00760526534099467,0.2957,0.1329,0.141,0.091
FEZ2,ENSG00000171055,-0.1976,0.0063526259456637,0.007606684899249828,0.2738,0.314,0.137,0.209
ERO1A,ENSG00000197930,0.868,0.00637544259764435,0.0076325721239404185,0.4107,0.225,0.194,0.156
XPC,ENSG00000154767,-0.3382,0.006386661244764225,0.007644567299168594,0.1866,0.236,0.095,0.16
CWC22,ENSG00000163510,-0.5923,0.006397607457189954,0.007656231939100048,0.12,0.181,0.064,0.125
TNFSF10,ENSG00000121858,-0.149,0.0064640793009302835,0.007734329118511741,0.3279,0.3636,0.151,0.229
RETREG1,ENSG00000154153,-0.9051,0.006469939702195347,0.007739888459653845,0.0835,0.1565,0.047,0.107
UBE4A,ENSG00000110344,-0.2741,0.006508075280134509,0.007782588615805195,0.1748,0.2114,0.082,0.147
TRIOBP,ENSG00000100106,-0.2035,0.006506970264597589,0.007782588615805195,0.2191,0.2523,0.107,0.174
SEC24C,ENSG00000176986,-0.4181,0.006528289954706611,0.007805297910962987,0.1385,0.185,0.067,0.129
SATB1,ENSG00000182568,-0.6704,0.006552340421784001,0.007832583946910372,0.1069,0.1703,0.058,0.119
FAT1,ENSG00000083857,1.0941,0.0065700032758344885,0.007852225512456856,0.2893,0.1354,0.141,0.09
FBXO28,ENSG00000143756,1.2115,0.0065844323917726945,0.007867995594667465,0.2899,0.1251,0.137,0.088
HIPK3,ENSG00000110422,0.5768,0.00659985982686952,0.00788495247306844,0.5523,0.3703,0.259,0.235
GRAMD2B,ENSG00000155324,1.3949,0.0066043376192395226,0.007888823744173122,0.2509,0.0953,0.116,0.062
PVR,ENSG00000073008,-0.6224,0.006606652215473135,0.00789011012994403,0.1081,0.1665,0.056,0.117
NAA35,ENSG00000135040,1.192,0.0066487402752444325,0.007938887292504825,0.2995,0.131,0.14,0.091
INTS1,ENSG00000164880,-0.5231,0.006653623631638979,0.007943230459119568,0.1202,0.1728,0.059,0.12
IRAK1BP1,ENSG00000146243,1.1995,0.0068182842716921635,0.008138281638651478,0.2705,0.1177,0.131,0.08
PTPN9,ENSG00000169410,1.6364,0.0068685384931926035,0.008196730231018879,0.2215,0.0712,0.104,0.05
LTBP3,ENSG00000168056,-0.3149,0.006950012850933412,0.008292407247744805,0.1931,0.2403,0.096,0.161
NPLOC4,ENSG00000182446,0.9166,0.006961588457330956,0.008304664374155099,0.3565,0.1888,0.172,0.127
NUS1,ENSG00000153989,-0.3481,0.006981808967316647,0.008327227720606853,0.1632,0.2078,0.081,0.145
MAVS,ENSG00000088888,-0.2771,0.00699264622829173,0.008338593285701417,0.1988,0.241,0.101,0.167
SPTAN1,ENSG00000197694,-0.1596,0.007075520246446504,0.008435840952140726,0.2982,0.3331,0.146,0.22
HEATR5B,ENSG00000008869,1.3847,0.007108868179672479,0.008474015453517588,0.2209,0.0845,0.112,0.058
TFDP1,ENSG00000198176,-0.486,0.007117486670091212,0.008482702845734057,0.1285,0.18,0.063,0.124
INIP,ENSG00000148153,-0.754,0.007189431302808569,0.008566845711290584,0.0848,0.1431,0.044,0.103
GMCL1,ENSG00000087338,-0.2722,0.007192009905286364,0.00856831679054393,0.184,0.2223,0.09,0.155
PANK3,ENSG00000120137,-0.3755,0.007292653887072734,0.00868659725898518,0.1655,0.2147,0.086,0.149
RFTN1,ENSG00000131378,0.4963,0.007294122922642402,0.00868672401117977,0.6577,0.4663,0.294,0.289
TRIM4,ENSG00000146833,-0.5412,0.007365772999129451,0.00877041517920251,0.1277,0.1858,0.069,0.13
GMPS,ENSG00000163655,-0.3722,0.007429004810481399,0.00884405334581119,0.1637,0.2119,0.085,0.147
TGM2,ENSG00000198959,1.4558,0.0074375554598868346,0.008852579547568814,0.2407,0.0877,0.109,0.056
ORC2,ENSG00000115942,1.176,0.007439050653880776,0.008852706350287464,0.2752,0.1217,0.134,0.083
UQCC1,ENSG00000101019,1.362,0.007586217612811469,0.009026154774481732,0.2273,0.0884,0.114,0.061
CUL5,ENSG00000166266,0.6705,0.007778598173247551,0.009253324007175432,0.4981,0.3129,0.235,0.208
SOX4,ENSG00000124766,-0.215,0.0077800682043771205,0.009253346045317936,0.261,0.303,0.116,0.184
RNPC3,ENSG00000185946,0.8192,0.007937574443412863,0.009438917567013058,0.4165,0.236,0.191,0.152
ATP2C2,ENSG00000064270,0.6362,0.00798330001691859,0.009491521374087283,0.5214,0.3354,0.243,0.219
DDIT4,ENSG00000168209,-0.8289,0.007994458058432559,0.009503015126329957,0.0864,0.1536,0.044,0.102
ERI3,ENSG00000117419,-0.1257,0.008014950743078503,0.009525598618032339,0.2769,0.3021,0.134,0.205
PPM1A,ENSG00000100614,-0.261,0.00801681604472855,0.009526039568526469,0.1909,0.2288,0.095,0.16
SMARCAD1,ENSG00000163104,1.0228,0.008032464335308274,0.009542855038686217,0.2694,0.1326,0.14,0.089
ADGRG6,ENSG00000112414,1.3572,0.008040209665815666,0.009550276992654158,0.2374,0.0926,0.116,0.063
ELOVL6,ENSG00000170522,1.521,0.008080736422043823,0.009596627177818439,0.2249,0.0783,0.108,0.056
ATG4B,ENSG00000168397,-0.3661,0.008393060755164265,0.009965684916031326,0.1649,0.2126,0.085,0.147
MTX2,ENSG00000128654,-0.1372,0.008450155105486103,0.01003160871461339,0.2824,0.3105,0.14,0.212
HERPUD2,ENSG00000122557,-0.4314,0.008461802032461652,0.010043565063664687,0.1291,0.1741,0.062,0.122
TOGARAM1,ENSG00000198718,1.1731,0.008486727962284576,0.010071275271698469,0.2599,0.1152,0.127,0.076
PPP4R2,ENSG00000163605,-0.1542,0.00849233832180713,0.010076057472830904,0.298,0.3316,0.15,0.223
ZSCAN18,ENSG00000121413,-0.6309,0.00849570612921602,0.010078177628163775,0.0942,0.1459,0.045,0.103
JADE1,ENSG00000077684,-0.6253,0.008530952447526285,0.010118106391252105,0.1137,0.1755,0.064,0.123
HNRNPUL2,ENSG00000214753,-0.3108,0.00854260486902031,0.010130042046131783,0.1693,0.2101,0.086,0.148
RNF19A,ENSG00000034677,0.661,0.008573873374072434,0.010165230195222572,0.5051,0.3194,0.234,0.206
CFTR,ENSG00000001626,0.778,0.00864726315969379,0.010250335188368894,0.4639,0.2705,0.205,0.171
MBD6,ENSG00000166987,-0.7266,0.008664102999925666,0.010268387548712794,0.0859,0.1422,0.042,0.1
OPA1,ENSG00000198836,1.1072,0.008748646594486641,0.010366658371719765,0.2841,0.1318,0.14,0.092
WASHC1,ENSG00000181404,-0.4763,0.008794860761526961,0.010419482875810142,0.1431,0.1991,0.073,0.133
PRDM2,ENSG00000116731,0.8206,0.008811280508935064,0.010436996143526762,0.395,0.2236,0.189,0.15
APP,ENSG00000142192,0.5019,0.008911644772690937,0.010553917039922854,0.6822,0.4817,0.303,0.311
CRCP,ENSG00000241258,-0.3548,0.009004943499336284,0.010662428456216346,0.1721,0.2201,0.087,0.15
DPF2,ENSG00000133884,-0.4951,0.009026255545736835,0.01068567857085837,0.1062,0.1497,0.047,0.106
PTRH2,ENSG00000141378,-0.4482,0.009083506679752799,0.010751458426183455,0.1379,0.1882,0.067,0.127
NRIP1,ENSG00000180530,0.8292,0.009119527819362894,0.010792090189054845,0.3828,0.2154,0.181,0.14
APTR,ENSG00000214293,-0.1461,0.009135888718797048,0.010809445171182475,0.2497,0.2763,0.116,0.185
NUDCD3,ENSG00000015676,0.783,0.009157076998950473,0.010832504336297876,0.4277,0.2485,0.203,0.167
STX16,ENSG00000124222,0.7876,0.009188239179516533,0.010867351534214822,0.3957,0.2292,0.193,0.155
UBE2Z,ENSG00000159202,-0.457,0.009213055965744059,0.010894682207682874,0.1341,0.1841,0.071,0.13
SORL1,ENSG00000137642,1.2994,0.009237428387613765,0.010921477368515902,0.2362,0.0959,0.117,0.066
WDR19,ENSG00000157796,1.4247,0.009267823128186017,0.010955381502352283,0.2182,0.0812,0.108,0.056
AP1G2,ENSG00000213983,-0.5813,0.009295467595862236,0.010986022603563544,0.1016,0.1521,0.045,0.103
ACAD9,ENSG00000177646,-0.5683,0.009334680207350064,0.011030321839083717,0.0972,0.1441,0.045,0.103
RAB3D,ENSG00000105514,-0.4149,0.009353933933896228,0.011051024616120914,0.1437,0.1916,0.074,0.134
SPTLC2,ENSG00000100596,1.0804,0.009373836017099374,0.011072485567724385,0.2892,0.1367,0.142,0.096
DOCK7,ENSG00000116641,1.4238,0.009426579677542549,0.011132724239409735,0.2236,0.0833,0.108,0.056
APPBP2,ENSG00000062725,0.8204,0.009610609304674844,0.011347959680922788,0.3963,0.2244,0.189,0.152
MED6,ENSG00000133997,-0.6062,0.00973795706571877,0.01149619931369577,0.1003,0.1527,0.05,0.108
FAM83H,ENSG00000180921,-0.4751,0.009755621544850499,0.011514920819926297,0.1273,0.1769,0.064,0.123
CCNH,ENSG00000134480,0.7386,0.0098093183396121,0.011576157796191621,0.4427,0.2653,0.208,0.174
RBM12,ENSG00000244462,-0.7169,0.009918576977355749,0.011702929526308144,0.0874,0.1438,0.046,0.103
AMOTL2,ENSG00000114019,-0.4042,0.009995009444611765,0.011790929905514435,0.1416,0.1874,0.071,0.13
SLC20A1,ENSG00000144136,-0.1966,0.010249235345962783,0.012088598581038435,0.201,0.2303,0.094,0.157
MORC4,ENSG00000133131,1.2106,0.010257313339645259,0.012095888372223182,0.2423,0.1046,0.121,0.071
SAMD4B,ENSG00000179134,-0.2029,0.010463930259526778,0.012337258258643095,0.2287,0.2633,0.116,0.18
CRKL,ENSG00000099942,-0.343,0.010468776427152273,0.0123406896677322,0.1482,0.188,0.072,0.132
CDC42SE2,ENSG00000158985,0.8297,0.010572486489196257,0.012460639927643954,0.4341,0.2442,0.199,0.165
CREM,ENSG00000095794,-0.3373,0.010582042608798416,0.012469597344009225,0.1524,0.1925,0.073,0.133
RAB12,ENSG00000206418,1.2536,0.010682272789657077,0.012585379603412283,0.2473,0.1036,0.118,0.068
SFT2D2,ENSG00000213064,-0.4174,0.010977460151923963,0.012930766531506885,0.1401,0.1871,0.074,0.133
NGLY1,ENSG00000151092,-0.2878,0.011016559090135002,0.012974425309368307,0.169,0.2064,0.083,0.144
UGGT1,ENSG00000136731,1.0319,0.011097502594747797,0.013067340051998005,0.3101,0.1516,0.15,0.106
CLSTN3,ENSG00000139182,-0.4384,0.011124600926534898,0.013096829345643579,0.1436,0.1947,0.073,0.131
PITRM1,ENSG00000107959,-0.2505,0.011210800481278815,0.013195873904754884,0.1678,0.1996,0.08,0.14
FLNB,ENSG00000136068,0.729,0.011303142559971118,0.013302110729151906,0.4585,0.2766,0.212,0.182
MRPS31,ENSG00000102738,-0.3562,0.011349566362095677,0.013354279357393861,0.1651,0.2113,0.083,0.143
ACSL4,ENSG00000068366,0.2205,0.011457081782881809,0.01347829790844649,0.9761,0.8377,0.406,0.475
STT3B,ENSG00000163527,0.604,0.01156082106824283,0.013597829208495948,0.5804,0.3818,0.263,0.255
RHOQ,ENSG00000119729,-0.2075,0.011590648815244993,0.013630397748973776,0.2232,0.2577,0.112,0.176
MAP2K7,ENSG00000076984,-0.29,0.011756674965119849,0.013823091645636118,0.1548,0.1893,0.074,0.134
PURB,ENSG00000146676,-0.3018,0.01181541230350621,0.013889591265877207,0.1777,0.219,0.094,0.154
FREM2,ENSG00000150893,0.6786,0.011859289638694787,0.013938600930434968,0.4718,0.2947,0.213,0.181
PGS1,ENSG00000087157,-0.1962,0.011925566403656518,0.014013914437476554,0.2538,0.2908,0.128,0.194
CSNK1G2,ENSG00000133275,-0.4108,0.011986703730124061,0.014083161865009379,0.139,0.1848,0.072,0.129
STK40,ENSG00000196182,-0.3083,0.012005531862608903,0.01410268391821112,0.1614,0.1999,0.078,0.138
SRFBP1,ENSG00000151304,-0.3442,0.012037778512552938,0.014137958367266947,0.1511,0.1919,0.074,0.133
MCMBP,ENSG00000197771,-0.3827,0.012084435638395749,0.014190141314196518,0.1298,0.1693,0.063,0.121
TULP4,ENSG00000130338,0.792,0.012188420021918374,0.014309609141754996,0.3944,0.2278,0.19,0.154
SEC23A,ENSG00000100934,0.9756,0.01221502444793237,0.014338203066759135,0.3365,0.1711,0.159,0.117
DGCR2,ENSG00000070413,-0.2476,0.012256972416264555,0.014384793658631543,0.2132,0.2532,0.108,0.169
PI4KB,ENSG00000143393,-0.2738,0.012296056906178836,0.014428007137288805,0.1699,0.2055,0.083,0.143
RALGDS,ENSG00000160271,-0.454,0.01232365108080304,0.014457724630128704,0.1464,0.2006,0.074,0.132
ITPKC,ENSG00000086544,-0.1928,0.012397329273114963,0.014541485577940735,0.2811,0.3213,0.132,0.198
TRIM5,ENSG00000132256,1.0154,0.012554198726775427,0.014722777204413787,0.3011,0.1489,0.146,0.103
RNF220,ENSG00000187147,-0.2502,0.012714296385260362,0.014907787282699064,0.2015,0.2397,0.103,0.164
DDX50,ENSG00000107625,-0.451,0.01282454874553952,0.01503429537565547,0.1287,0.1759,0.067,0.123
CNOT11,ENSG00000158435,-0.4423,0.013078598574759317,0.015329300590934113,0.1216,0.1653,0.062,0.118
GTF2IRD2B,ENSG00000174428,-0.5793,0.013266969398533638,0.015547229763906607,0.1117,0.1669,0.055,0.111
IST1,ENSG00000182149,-0.1348,0.013274759809982625,0.015553500053048931,0.2516,0.2763,0.123,0.187
TOMM70,ENSG00000154174,-0.384,0.01330902989642691,0.015590787502705173,0.1338,0.1746,0.068,0.125
MINDY3,ENSG00000148481,1.1821,0.0133401634242779,0.015624387622592615,0.2607,0.1148,0.126,0.079
RGL3,ENSG00000205517,1.0236,0.01335022924361607,0.015633304817790676,0.3201,0.1574,0.146,0.104
HPRT1,ENSG00000165704,-0.4319,0.013361841226015305,0.015644028983626733,0.1269,0.1712,0.064,0.121
POLDIP3,ENSG00000100227,-0.5396,0.013399676921669872,0.015685446268021562,0.1048,0.1524,0.053,0.108
RCAN1,ENSG00000159200,-0.6157,0.013419051706912972,0.01570524226759137,0.1073,0.1644,0.053,0.108
GATAD2A,ENSG00000167491,0.804,0.013677757528117616,0.016005085213243356,0.3827,0.2192,0.186,0.15
DNAJC5,ENSG00000101152,0.8334,0.013694626186824816,0.016021883270509855,0.4071,0.2284,0.19,0.157
KIF3B,ENSG00000101350,-0.4887,0.013726698602301015,0.016056459374251188,0.1084,0.1522,0.054,0.109
DCDC2,ENSG00000146038,1.4053,0.013768032031280275,0.01610185364142575,0.2492,0.094,0.113,0.066
MTM1,ENSG00000171100,1.1489,0.013802272424598527,0.0161389374003697,0.2754,0.1241,0.13,0.084
DDX6,ENSG00000110367,-0.1021,0.01385102875778342,0.016192977871056172,0.3046,0.3269,0.149,0.219
TMEM63A,ENSG00000196187,1.3925,0.013876042710787417,0.016219246842917086,0.2252,0.0857,0.108,0.06
DIS3,ENSG00000083520,-0.2109,0.013931271929490499,0.016280817332814286,0.1997,0.2311,0.099,0.159
AFMID,ENSG00000183077,-0.5366,0.014044945280024111,0.016410653621729054,0.115,0.1668,0.058,0.113
FYCO1,ENSG00000163820,1.2391,0.014069535650579869,0.016436373423574614,0.2132,0.0903,0.112,0.063
PLEKHM1,ENSG00000225190,-0.4444,0.014191139399785321,0.016575396422431554,0.1217,0.1657,0.059,0.115
FEM1C,ENSG00000145780,-0.1453,0.01420044094795604,0.016583222392969364,0.2433,0.2691,0.118,0.182
RAB31,ENSG00000168461,0.7013,0.014229709414318299,0.016614358519465047,0.4919,0.3025,0.22,0.193
RNF146,ENSG00000118518,-0.2604,0.014249843828618153,0.016634820437180137,0.1847,0.2212,0.094,0.153
KAT2B,ENSG00000114166,1.3902,0.014267333754107974,0.016652188334390028,0.2294,0.0875,0.109,0.062
HDGFL3,ENSG00000166503,-0.7129,0.014294346872181488,0.016680662879399046,0.0889,0.1457,0.047,0.102
RBM10,ENSG00000182872,-0.5921,0.014336887218425817,0.016727243048584296,0.0966,0.1457,0.047,0.102
DHX32,ENSG00000089876,0.8666,0.014380285855682602,0.016774807379684644,0.3548,0.1945,0.169,0.13
MFSD14B,ENSG00000148110,-0.3851,0.014383571558442719,0.016775570560752347,0.1364,0.1781,0.069,0.125
IGSF3,ENSG00000143061,-0.5031,0.014400458559713083,0.016792193765899195,0.1233,0.1748,0.065,0.121
AATK,ENSG00000181409,1.1447,0.014542066004606233,0.016954219235436125,0.2298,0.1039,0.116,0.067
ZDHHC17,ENSG00000186908,1.2687,0.014548250605416325,0.01695832832501903,0.2271,0.0942,0.112,0.063
SMPDL3A,ENSG00000172594,-0.4457,0.014597508307962314,0.0170126353680548,0.136,0.1853,0.068,0.124
DTWD1,ENSG00000104047,-0.4471,0.014930078251463601,0.01739704786201434,0.1298,0.177,0.068,0.124
ANKRD50,ENSG00000151458,1.0644,0.01498914522071547,0.01746268289145854,0.2699,0.129,0.132,0.087
EVL,ENSG00000196405,0.8155,0.015124750607849888,0.017617446578666734,0.3973,0.2257,0.184,0.149
CREB1,ENSG00000118260,0.8657,0.01530523937480105,0.01782442473773414,0.3528,0.1936,0.171,0.133
TRNAU1AP,ENSG00000180098,-0.1921,0.015421903670148592,0.01795701112277576,0.1934,0.2209,0.092,0.152
LBR,ENSG00000143815,-0.1959,0.015680292381516765,0.01825454052815365,0.1932,0.2213,0.095,0.154
SLC25A46,ENSG00000164209,-0.2375,0.015695448331605213,0.01826884847799584,0.1715,0.2023,0.083,0.141
BCAR3,ENSG00000137936,1.3714,0.015727253143518492,0.018302526248618178,0.2049,0.0791,0.1,0.052
MAP3K3,ENSG00000198909,1.014,0.015754258968117447,0.01833060794337447,0.3335,0.1651,0.153,0.113
AP5M1,ENSG00000053770,-0.4858,0.015884194684064153,0.018478419910749812,0.1104,0.1546,0.056,0.111
TDP2,ENSG00000111802,-0.5742,0.016099329943855534,0.018725274291567055,0.1006,0.1499,0.053,0.106
RGS3,ENSG00000138835,-0.526,0.016147226901189807,0.018777557733506936,0.1076,0.155,0.055,0.109
WHAMM,ENSG00000156232,-0.4389,0.01617768159781454,0.018809542255347016,0.1268,0.1719,0.068,0.123
GGA1,ENSG00000100083,-0.2321,0.016181989047039276,0.018811119652603098,0.1894,0.2224,0.096,0.155
PIAS2,ENSG00000078043,0.8997,0.01633104759163971,0.01898093498572528,0.313,0.1677,0.157,0.115
TBC1D2,ENSG00000095383,0.8769,0.016354446639355587,0.01900466593618153,0.3744,0.2038,0.173,0.138
SLC7A1,ENSG00000139514,-0.5339,0.016419113788179927,0.019076335046409154,0.1063,0.154,0.053,0.106
C5,ENSG00000106804,-0.5212,0.01660209004266566,0.019285408896135857,0.1209,0.1736,0.059,0.114
FAM234A,ENSG00000167930,-0.5329,0.0166463718133933,0.01933332488802738,0.1098,0.159,0.059,0.113
RCC1L,ENSG00000274523,-0.6102,0.016887737288173502,0.019610077452114037,0.0908,0.1387,0.049,0.102
BMP2K,ENSG00000138756,1.4363,0.01703243179593495,0.019774495119119526,0.219,0.0808,0.104,0.057
TMC6,ENSG00000141524,-0.1905,0.01704422069467013,0.019784578828937013,0.1944,0.2219,0.095,0.153
ZBTB44,ENSG00000196323,-0.1456,0.017052373088004467,0.019790438455493987,0.227,0.2511,0.108,0.17
MED1,ENSG00000125686,-0.6874,0.017219465372095906,0.01998072292448333,0.089,0.1434,0.05,0.102
TMEM260,ENSG00000070269,1.2359,0.01735396011051459,0.020133120237403185,0.2171,0.0921,0.109,0.062
XPOT,ENSG00000184575,-0.3608,0.017424204189569987,0.020210935536482653,0.1468,0.1885,0.074,0.129
SUCLG2,ENSG00000172340,0.4223,0.01743658442269862,0.02022161646256207,0.7084,0.5286,0.317,0.337
CEP290,ENSG00000198707,1.0627,0.017486714593690396,0.02027606502997022,0.2897,0.1386,0.136,0.094
CRELD1,ENSG00000163703,-0.498,0.017556361567802922,0.02035311965716378,0.1061,0.1498,0.051,0.105
EPS15L1,ENSG00000127527,1.2148,0.01761196854916341,0.020413872636530318,0.2648,0.114,0.123,0.079
MRS2,ENSG00000124532,-0.3748,0.01767202558466155,0.02047976060756542,0.1281,0.1662,0.064,0.118
ALS2,ENSG00000003393,1.2785,0.017735134920991876,0.02054916123615471,0.2115,0.0871,0.105,0.058
PTAR1,ENSG00000188647,0.7634,0.018002828873877705,0.020855539536792724,0.4014,0.2365,0.193,0.16
PTPRU,ENSG00000060656,-0.3753,0.018167045657351128,0.021041954227037328,0.1329,0.1724,0.064,0.119
ICA1,ENSG00000003147,0.6715,0.018192002125440167,0.021067032434092837,0.4766,0.2992,0.223,0.201
FGFR1,ENSG00000077782,-0.163,0.018284565374252864,0.02117037854356375,0.2144,0.2401,0.104,0.163
TXLNG,ENSG00000086712,-0.1383,0.0183888441122642,0.021287249176626888,0.2295,0.2526,0.109,0.17
TBC1D9B,ENSG00000197226,-0.3925,0.018407944035955724,0.021305490782356162,0.1321,0.1735,0.069,0.123
CCDC6,ENSG00000108091,0.645,0.018447497027066426,0.02134739400028108,0.515,0.3293,0.235,0.218
COL4A3,ENSG00000169031,1.0015,0.018622190267379664,0.021541727990300373,0.2826,0.1411,0.132,0.088
PPCDC,ENSG00000138621,1.4824,0.018621065845334735,0.021541727990300373,0.2165,0.0774,0.101,0.055
NARF,ENSG00000141562,-0.2663,0.01864731784316109,0.021566881576587798,0.1576,0.1895,0.076,0.132
PTPRA,ENSG00000132670,0.7152,0.018678862978154784,0.0215994470316954,0.3972,0.2419,0.194,0.161
OTUD5,ENSG00000068308,-0.4293,0.018867978516278194,0.02181417537926614,0.1223,0.1647,0.062,0.115
HNRNPU,ENSG00000153187,-0.1577,0.019254326105607768,0.02225681394800535,0.9047,1.0092,0.394,0.572
ING5,ENSG00000168395,-0.2818,0.019671739982501893,0.02273519622705757,0.1684,0.2047,0.082,0.137
NUP98,ENSG00000110713,0.7081,0.019677245726093192,0.022737437285452983,0.4115,0.2519,0.195,0.163
SOAT1,ENSG00000057252,-0.1859,0.019690032105111062,0.02274808892172581,0.1877,0.2135,0.091,0.149
ILKAP,ENSG00000132323,-0.1891,0.0197522970170647,0.022815889379196857,0.2003,0.2284,0.099,0.157
ACSL3,ENSG00000123983,0.424,0.019777172071057083,0.02284048404945451,0.6922,0.5159,0.312,0.328
TSPAN14,ENSG00000108219,-0.1285,0.019823045315814927,0.022889316045701893,0.2792,0.3053,0.141,0.206
EXOC6,ENSG00000138190,0.9816,0.01988766211362424,0.022959769281846162,0.261,0.1321,0.132,0.089
ZSWIM8,ENSG00000214655,-0.5093,0.020105850840218945,0.0232074595521267,0.1125,0.1602,0.058,0.11
CDC42BPB,ENSG00000198752,0.893,0.02020908297225144,0.023322393908056287,0.344,0.1852,0.16,0.123
PAK4,ENSG00000130669,-0.549,0.020370675648498163,0.02350462574826711,0.1007,0.1473,0.053,0.105
NFIC,ENSG00000141905,-0.1241,0.02092274114768471,0.02413725566711727,0.8463,0.9223,0.371,0.538
DCAF12,ENSG00000198876,-0.2059,0.021003584525835024,0.02422613558027832,0.1826,0.2106,0.09,0.146
CSNK1G3,ENSG00000151292,0.8647,0.021042335810898524,0.024266441894804286,0.3204,0.1759,0.159,0.121
MCCC1,ENSG00000078070,0.3615,0.021144930288916997,0.024380345558300934,0.7585,0.5903,0.334,0.363
GNA12,ENSG00000146535,0.9693,0.021278049062982786,0.024529396523782145,0.2867,0.1464,0.141,0.099
PBX1,ENSG00000185630,0.7301,0.021345092867855343,0.024602235948757514,0.3815,0.2299,0.18,0.144
HNRNPLL,ENSG00000143889,-0.2573,0.021620661244207123,0.0249153498611389,0.1717,0.2053,0.085,0.14
IQGAP1,ENSG00000140575,-0.1619,0.021688215664910998,0.024988681522466586,0.9169,1.0258,0.399,0.582
FAM193B,ENSG00000146067,1.3234,0.021718632177964638,0.02501888166254968,0.2272,0.0907,0.107,0.062
NOD1,ENSG00000106100,1.2559,0.02172227607877843,0.02501888166254968,0.2378,0.0995,0.108,0.063
INSIG2,ENSG00000125629,-0.1155,0.022010963448035836,0.02534680129718722,0.2592,0.2808,0.131,0.194
SNHG25,ENSG00000266402,-0.1579,0.022025929801111767,0.02535945502656448,0.3465,0.3866,0.164,0.226
CPNE2,ENSG00000140848,-0.474,0.022510434453221276,0.025907929163980076,0.1081,0.1502,0.054,0.105
TRIM27,ENSG00000204713,-0.2752,0.022509550020036045,0.025907929163980076,0.173,0.2094,0.09,0.144
DNAJC1,ENSG00000136770,0.4043,0.022851849476927373,0.02629612642877473,0.7009,0.5296,0.316,0.335
HERC2,ENSG00000128731,0.7206,0.02300552854575195,0.026468190665794745,0.4363,0.2647,0.203,0.175
UBE2R2,ENSG00000107341,0.6843,0.02307027770414348,0.026537896132066887,0.4729,0.2942,0.22,0.198
DDX19A,ENSG00000168872,-0.4117,0.023125902890230927,0.026597082974061367,0.1135,0.1511,0.055,0.107
EHF,ENSG00000135373,0.4483,0.02316191768824148,0.02663369864042919,0.6443,0.4722,0.293,0.301
MAEA,ENSG00000090316,-0.2864,0.02331216215898859,0.02680162917286786,0.1415,0.1725,0.069,0.122
VPS26C,ENSG00000157538,-0.3755,0.023505002033718768,0.027018461587623,0.1291,0.1675,0.067,0.119
TSC22D2,ENSG00000196428,0.8108,0.023562686176131564,0.027079885410643358,0.361,0.2057,0.171,0.137
SEC24A,ENSG00000113615,1.0524,0.023610581216433106,0.027130038798623118,0.2808,0.1354,0.135,0.094
IL13RA1,ENSG00000131724,-0.1786,0.02363548309722833,0.02715375828885035,0.2096,0.2373,0.105,0.163
ZNF331,ENSG00000130844,-0.3618,0.023649788915179975,0.027165298078247267,0.119,0.1529,0.055,0.107
