rank,gene_symbol,ensembl_id,log2FC,pvalue,padj
2465,ENSG00000248965,ENSG00000248965,-8.865454592804227,0.5894979267172403,0.7170909770124442
2466,LINC02362,ENSG00000249096,-9.93610556482679,0.5894979267172403,0.7170909770124442
2467,ENSG00000249236,ENSG00000249236,-7.581761559732152,0.5894979267172403,0.7170909770124442
2468,ZNF474-AS1,ENSG00000249610,-8.251475409987794,0.5894979267172403,0.7170909770124442
2469,ENSG00000249655,ENSG00000249655,-7.942261723856602,0.5894979267172403,0.7170909770124442
2470,CARMN,ENSG00000249669,-8.490678648726192,0.5894979267172403,0.7170909770124442
2471,ENSG00000249776,ENSG00000249776,-9.813720307555803,0.5894979267172403,0.7170909770124442
2472,ENSG00000250258,ENSG00000250258,-10.428930114645299,0.5894979267172403,0.7170909770124442
2473,PURPL,ENSG00000250337,-7.900652193637573,0.5894979267172403,0.7170909770124442
2474,KIAA1210,ENSG00000250423,-7.014073224304136,0.5894979267172403,0.7170909770124442
2475,ENSG00000250493,ENSG00000250493,-8.17374703841977,0.5894979267172403,0.7170909770124442
2476,ENSG00000250603,ENSG00000250603,-7.628198673774534,0.5894979267172403,0.7170909770124442
2477,ENSG00000250685,ENSG00000250685,-8.70043811313015,0.5894979267172403,0.7170909770124442
2478,MAP9-AS1,ENSG00000250910,-7.5529959343639845,0.5894979267172403,0.7170909770124442
2479,LINC02384,ENSG00000251301,-7.950662175929514,0.5894979267172403,0.7170909770124442
2480,ENSG00000253168,ENSG00000253168,-12.049192321794909,0.5894979267172403,0.7170909770124442
2481,ENSG00000253356,ENSG00000253356,-12.531599563079578,0.5894979267172403,0.7170909770124442
2482,IGHGP,ENSG00000253755,-9.342393450578893,0.5894979267172403,0.7170909770124442
2483,ENSG00000253879,ENSG00000253879,-9.691245709086514,0.5894979267172403,0.7170909770124442
2484,ENSG00000254298,ENSG00000254298,-9.141122915442603,0.5894979267172403,0.7170909770124442
2485,ENSG00000254578,ENSG00000254578,-11.774360823331616,0.5894979267172403,0.7170909770124442
2486,ENSG00000254718,ENSG00000254718,-11.147110916164307,0.5894979267172403,0.7170909770124442
2487,ENSG00000254733,ENSG00000254733,-9.954902776697406,0.5894979267172403,0.7170909770124442
2488,ENSG00000254938,ENSG00000254938,-9.545649710757568,0.5894979267172403,0.7170909770124442
2489,CD44-DT,ENSG00000255521,-9.9605357232837,0.5894979267172403,0.7170909770124442
2490,MIR9-3HG,ENSG00000255571,-7.783969288963544,0.5894979267172403,0.7170909770124442
2491,ENSG00000255655,ENSG00000255655,-11.107174757218583,0.5894979267172403,0.7170909770124442
2492,ENSG00000255931,ENSG00000255931,-10.850709378211029,0.5894979267172403,0.7170909770124442
2493,LINC02446,ENSG00000256039,-10.541566324314525,0.5894979267172403,0.7170909770124442
2494,ENSG00000256278,ENSG00000256278,-9.493321962172386,0.5894979267172403,0.7170909770124442
2495,ENSG00000256312,ENSG00000256312,-10.07308017444847,0.5894979267172403,0.7170909770124442
2496,ENSG00000256705,ENSG00000256705,-7.938199113538349,0.5894979267172403,0.7170909770124442
2497,LINC02955,ENSG00000256995,-10.647988744307405,0.5894979267172403,0.7170909770124442
2498,ENSG00000257275,ENSG00000257275,-8.038573692852589,0.5894979267172403,0.7170909770124442
2499,ENSG00000257386,ENSG00000257386,-7.743795485740348,0.5894979267172403,0.7170909770124442
2500,LINC02395,ENSG00000257771,-12.928046008524124,0.5894979267172403,0.7170909770124442
2501,PHLDA1-DT,ENSG00000257839,-8.178565903474311,0.5894979267172403,0.7170909770124442
2502,ENSG00000257925,ENSG00000257925,-7.968292901857302,0.5894979267172403,0.7170909770124442
2503,ENSG00000257955,ENSG00000257955,-7.687032496622143,0.5894979267172403,0.7170909770124442
2504,ENSG00000257964,ENSG00000257964,-7.554590661928911,0.5894979267172403,0.7170909770124442
2505,ENSG00000258449,ENSG00000258449,-8.694367303963359,0.5894979267172403,0.7170909770124442
2506,LINC02328,ENSG00000258733,-8.444994637433453,0.5894979267172403,0.7170909770124442
2507,ENSG00000258908,ENSG00000258908,-8.676830030274632,0.5894979267172403,0.7170909770124442
2508,SALRNA1,ENSG00000258952,-9.649574324664073,0.5894979267172403,0.7170909770124442
2509,LINC00639,ENSG00000259070,-8.664383413889137,0.5894979267172403,0.7170909770124442
2510,LINC02169,ENSG00000259517,-7.404207657914826,0.5894979267172403,0.7170909770124442
2511,ENSG00000259584,ENSG00000259584,-10.368277065513158,0.5894979267172403,0.7170909770124442
2512,IDH2-DT,ENSG00000259685,-7.963910316461986,0.5894979267172403,0.7170909770124442
2513,ENSG00000259773,ENSG00000259773,-9.997694469161898,0.5894979267172403,0.7170909770124442
2514,LINC02109,ENSG00000259786,-7.454752213619061,0.5894979267172403,0.7170909770124442
2515,TEDC2-AS1,ENSG00000259895,-11.250630284386098,0.5894979267172403,0.7170909770124442
2516,LCMT1-AS2,ENSG00000260034,-7.122540456935466,0.5894979267172403,0.7170909770124442
2517,ENSG00000260137,ENSG00000260137,-10.473974832753234,0.5894979267172403,0.7170909770124442
2518,ENSG00000260188,ENSG00000260188,-9.389791865946336,0.5894979267172403,0.7170909770124442
2519,ENSG00000260271,ENSG00000260271,-8.663576529305555,0.5894979267172403,0.7170909770124442
2520,LINC01882,ENSG00000260302,-8.216830061013217,0.5894979267172403,0.7170909770124442
2521,ATP8A1-DT,ENSG00000260519,-8.603738909997075,0.5894979267172403,0.7170909770124442
2522,ENSG00000260620,ENSG00000260620,-7.577145932324038,0.5894979267172403,0.7170909770124442
2523,LINC01229,ENSG00000260876,-7.736971816838373,0.5894979267172403,0.7170909770124442
2524,ENSG00000261000,ENSG00000261000,-11.258035506516151,0.5894979267172403,0.7170909770124442
2525,ENSG00000261020,ENSG00000261020,-9.319803843556967,0.5894979267172403,0.7170909770124442
2526,ENSG00000261216,ENSG00000261216,-8.33187272710753,0.5894979267172403,0.7170909770124442
2527,CORO1A-AS1,ENSG00000261416,-9.404795979331217,0.5894979267172403,0.7170909770124442
2528,ENSG00000261433,ENSG00000261433,-7.925358898397924,0.5894979267172403,0.7170909770124442
2529,ENSG00000261449,ENSG00000261449,-8.974949323011419,0.5894979267172403,0.7170909770124442
2530,ENSG00000261602,ENSG00000261602,-10.351820072209305,0.5894979267172403,0.7170909770124442
2531,ENSG00000261610,ENSG00000261610,-7.581761559732152,0.5894979267172403,0.7170909770124442
2532,ENSG00000261653,ENSG00000261653,-10.06121710839323,0.5894979267172403,0.7170909770124442
2533,LY6L,ENSG00000261667,-10.850709378211029,0.5894979267172403,0.7170909770124442
2534,ENSG00000261671,ENSG00000261671,-9.045496625608033,0.5894979267172403,0.7170909770124442
2535,ENSG00000262112,ENSG00000262112,-9.009837393268864,0.5894979267172403,0.7170909770124442
2536,ENSG00000262533,ENSG00000262533,-13.0165005267557,0.5894979267172403,0.7170909770124442
2537,PCDHGA4,ENSG00000262576,-10.688648216007751,0.5894979267172403,0.7170909770124442
2538,ENSG00000263015,ENSG00000263015,-8.694367303963359,0.5894979267172403,0.7170909770124442
2539,ENSG00000263218,ENSG00000263218,-11.130579185948374,0.5894979267172403,0.7170909770124442
2540,ENSG00000263644,ENSG00000263644,-7.900652193637573,0.5894979267172403,0.7170909770124442
2541,ENSG00000264739,ENSG00000264739,-8.161535986483058,0.5894979267172403,0.7170909770124442
2542,ENSG00000265342,ENSG00000265342,-10.50359472336335,0.5894979267172403,0.7170909770124442
2543,ENSG00000265554,ENSG00000265554,-8.697763823827163,0.5894979267172403,0.7170909770124442
2544,ENSG00000266088,ENSG00000266088,-7.4297939315714245,0.5894979267172403,0.7170909770124442
2545,DYNLL2-DT,ENSG00000266290,-9.342393450578893,0.5894979267172403,0.7170909770124442
2546,ENSG00000267205,ENSG00000267205,-8.688025681819516,0.5894979267172403,0.7170909770124442
2547,TBX2-AS1,ENSG00000267280,-8.149889905972241,0.5894979267172403,0.7170909770124442
2548,SNHG22,ENSG00000267322,-9.576705395935258,0.5894979267172403,0.7170909770124442
2549,ENSG00000267448,ENSG00000267448,-10.480015574458106,0.5894979267172403,0.7170909770124442
2550,ZNF24TR,ENSG00000267583,-8.190046511192882,0.5894979267172403,0.7170909770124442
2551,ENSG00000267666,ENSG00000267666,-10.251716195098286,0.5894979267172403,0.7170909770124442
2552,LINC02078,ENSG00000267719,-12.263245617976349,0.5894979267172403,0.7170909770124442
2553,ENSG00000267780,ENSG00000267780,-9.257455099663963,0.5894979267172403,0.7170909770124442
2554,ENSG00000267984,ENSG00000267984,-8.677906100455631,0.5894979267172403,0.7170909770124442
2555,ENSG00000268049,ENSG00000268049,-9.951602633005928,0.5894979267172403,0.7170909770124442
2556,ENSG00000268157,ENSG00000268157,-10.41174322644463,0.5894979267172403,0.7170909770124442
2557,ENSG00000268191,ENSG00000268191,-7.8615467709855285,0.5894979267172403,0.7170909770124442
2558,ENSG00000268375,ENSG00000268375,-8.072365942939918,0.5894979267172403,0.7170909770124442
2559,ENSG00000268565,ENSG00000268565,-10.16116654925823,0.5894979267172403,0.7170909770124442
2560,SPIB,ENSG00000269404,-8.33187272710753,0.5894979267172403,0.7170909770124442
2561,ENSG00000269635,ENSG00000269635,-9.503090652398017,0.5894979267172403,0.7170909770124442
2562,ZNF628-DT,ENSG00000269859,-10.415391754107207,0.5894979267172403,0.7170909770124442
2563,LINC01235,ENSG00000270547,-11.107174757218583,0.5894979267172403,0.7170909770124442
2564,ENSG00000270720,ENSG00000270720,-10.789376771058464,0.5894979267172403,0.7170909770124442
2565,ENSG00000270951,ENSG00000270951,-8.547282786670332,0.5894979267172403,0.7170909770124442
2566,CTAGE15,ENSG00000271079,-6.843861931444675,0.5894979267172403,0.7170909770124442
2567,ENSG00000271141,ENSG00000271141,-8.951855769913092,0.5894979267172403,0.7170909770124442
2568,ENSG00000271265,ENSG00000271265,-6.867837144602827,0.5894979267172403,0.7170909770124442
2569,ENSG00000271860,ENSG00000271860,-10.508981818770916,0.5894979267172403,0.7170909770124442
2570,ENSG00000271933,ENSG00000271933,-10.070482883910502,0.5894979267172403,0.7170909770124442
2571,ENSG00000271963,ENSG00000271963,-10.308524717042433,0.5894979267172403,0.7170909770124442
2572,ENSG00000272103,ENSG00000272103,-7.021325367492064,0.5894979267172403,0.7170909770124442
2573,ENSG00000272183,ENSG00000272183,-8.216830061013217,0.5894979267172403,0.7170909770124442
2574,ENSG00000272243,ENSG00000272243,-10.377916847254754,0.5894979267172403,0.7170909770124442
2575,ENSG00000272275,ENSG00000272275,-7.623437979848697,0.5894979267172403,0.7170909770124442
2576,ENSG00000272646,ENSG00000272646,-7.277931042747623,0.5894979267172403,0.7170909770124442
2577,ENSG00000272696,ENSG00000272696,-8.072365942939918,0.5894979267172403,0.7170909770124442
2578,ENSG00000272735,ENSG00000272735,-10.519705368157057,0.5894979267172403,0.7170909770124442
2579,ENSG00000272745,ENSG00000272745,-8.89449830025479,0.5894979267172403,0.7170909770124442
2580,ENSG00000272825,ENSG00000272825,-9.674195011092001,0.5894979267172403,0.7170909770124442
2581,RALGPS2-AS1,ENSG00000273062,-8.712197053886582,0.5894979267172403,0.7170909770124442
2582,LINC02091,ENSG00000273172,-11.602982167783107,0.5894979267172403,0.7170909770124442
2583,ENSG00000273198,ENSG00000273198,-9.503090652398017,0.5894979267172403,0.7170909770124442
2584,ENSG00000273367,ENSG00000273367,-7.1634964217929245,0.5894979267172403,0.7170909770124442
2585,ENSG00000273442,ENSG00000273442,-7.682762941229681,0.5894979267172403,0.7170909770124442
2586,ENSG00000273450,ENSG00000273450,-9.09499214883841,0.5894979267172403,0.7170909770124442
2587,ENSG00000273455,ENSG00000273455,-9.590745805936066,0.5894979267172403,0.7170909770124442
2588,ENSG00000273493,ENSG00000273493,-9.675106908327509,0.5894979267172403,0.7170909770124442
2589,ENSG00000273901,ENSG00000273901,-7.79679892140242,0.5894979267172403,0.7170909770124442
2590,ENSG00000274029,ENSG00000274029,-12.496740744679402,0.5894979267172403,0.7170909770124442
2591,ENSG00000274124,ENSG00000274124,-7.417381841269544,0.5894979267172403,0.7170909770124442
2592,TBC1D3I,ENSG00000274933,-11.549511846065423,0.5894979267172403,0.7170909770124442
2593,ENSG00000275178,ENSG00000275178,-10.782379351221818,0.5894979267172403,0.7170909770124442
2594,ENSG00000275345,ENSG00000275345,-9.994622597971038,0.5894979267172403,0.7170909770124442
2595,ENSG00000275358,ENSG00000275358,-8.18009765723908,0.5894979267172403,0.7170909770124442
2596,ENSG00000275516,ENSG00000275516,-8.096770828868642,0.5894979267172403,0.7170909770124442
2597,ENSG00000275812,ENSG00000275812,-9.342393450578893,0.5894979267172403,0.7170909770124442
2598,ENSG00000276188,ENSG00000276188,-8.944975189715096,0.5894979267172403,0.7170909770124442
2599,ENSG00000276702,ENSG00000276702,-8.663576529305555,0.5894979267172403,0.7170909770124442
2600,ENSG00000276772,ENSG00000276772,-8.205351021662556,0.5894979267172403,0.7170909770124442
2601,IGHV4-4,ENSG00000276775,-8.010852630127115,0.5894979267172403,0.7170909770124442
2602,ENSG00000277135,ENSG00000277135,-6.130281354410851,0.5894979267172403,0.7170909770124442
2603,LINC00235,ENSG00000277142,-10.918464520910412,0.5894979267172403,0.7170909770124442
2604,ENSG00000277482,ENSG00000277482,-10.672368921682255,0.5894979267172403,0.7170909770124442
2605,ENSG00000278601,ENSG00000278601,-8.977260511798256,0.5894979267172403,0.7170909770124442
2606,ENSG00000278727,ENSG00000278727,-7.941503593700151,0.5894979267172403,0.7170909770124442
2607,ENSG00000278831,ENSG00000278831,-9.503090652398017,0.5894979267172403,0.7170909770124442
2608,ENSG00000279345,ENSG00000279345,-9.480480120567048,0.5894979267172403,0.7170909770124442
2609,ENSG00000279927,ENSG00000279927,-7.907415274748184,0.5894979267172403,0.7170909770124442
2610,KCNIP4-IT1,ENSG00000280650,-10.259105995396572,0.5894979267172403,0.7170909770124442
2611,LINC01943,ENSG00000280721,-7.951469114715064,0.5894979267172403,0.7170909770124442
2612,ENSG00000280878,ENSG00000280878,-9.469722098857963,0.5894979267172403,0.7170909770124442
2613,LINC01012,ENSG00000281706,-7.891701207848405,0.5894979267172403,0.7170909770124442
2614,HCP5B,ENSG00000281831,-8.181817864352906,0.5894979267172403,0.7170909770124442
2615,LINC01668,ENSG00000283051,-9.406256668669657,0.5894979267172403,0.7170909770124442
2616,RSPH4A,ENSG00000111834,0.13511551729082427,0.5902770339893274,0.7174899675659344
2617,CFAP96,ENSG00000205129,0.18238867256239866,0.5902770339893274,0.7174899675659344
2618,B3GAT1,ENSG00000109956,0.7203488797022306,0.5905143120605014,0.71750421186572
2619,LGALS1,ENSG00000100097,-0.0006776425766277239,0.5913455383897233,0.7182398463603321
2620,DUOX2,ENSG00000140279,2.631231068378486,0.5915938917481292,0.7182672403247323
2621,HDAC9,ENSG00000048052,0.8453485023057077,0.5921621491309971,0.7184087705513736
2622,MNDA,ENSG00000163563,0.546050110759678,0.5921621491309971,0.7184087705513736
2623,PPP1R15A,ENSG00000087074,-0.0015787430567570093,0.5929770417091145,0.7186821571329842
2624,SCGB3A2,ENSG00000164265,0.12657864166652072,0.5929891140113589,0.7186821571329842
2625,TPM2,ENSG00000198467,0.05828219972453841,0.5932554251408332,0.7186821571329842
2626,SYTL3,ENSG00000164674,-0.28314423637350483,0.5932912117671225,0.7186821571329842
2627,MAP1B,ENSG00000131711,-0.03378826794668477,0.5950776821960876,0.7205717956093469
2628,AKAP14,ENSG00000186471,0.33533218466313697,0.5982814132992853,0.7241369566636862
2629,RGS14,ENSG00000169220,0.24181502878230177,0.5984772269942882,0.7241369566636862
2630,GNG11,ENSG00000127920,0.8969236733627932,0.5990248638571279,0.7245239893268153
2631,LMO3,ENSG00000048540,-0.0884557410144679,0.6003762346505931,0.7248765300486675
2632,MBNL1-AS1,ENSG00000229619,0.954998338979872,0.6004446511193036,0.7248765300486675
2633,ROMO1,ENSG00000125995,0.03761270963195934,0.6004873003942979,0.7248765300486675
2634,PSAP,ENSG00000197746,-0.049238320749296655,0.6004873003942979,0.7248765300486675
2635,FCGR2A,ENSG00000143226,0.4376159301614613,0.6005934818405692,0.7248765300486675
2636,DNAI1,ENSG00000122735,0.17741770599068962,0.6006836005055918,0.7248765300486675
2637,ABCD2,ENSG00000173208,-1.7084380254095395,0.6034049015569563,0.7278843351735601
2638,CRISP3,ENSG00000096006,1.7331235263643263,0.6043596733581833,0.7287597122639807
2639,RNF150,ENSG00000170153,0.9402398820885436,0.607129138201848,0.7317863595198322
2640,ISG15,ENSG00000187608,0.23608728138166457,0.6075462842653743,0.7317863595198322
2641,FBXO32,ENSG00000156804,1.3576910884440263,0.607778959830927,0.7317863595198322
2642,HS3ST3B1,ENSG00000125430,1.137175117414432,0.6080079478345843,0.7317863595198322
2643,LAPTM4A,ENSG00000068697,0.06024342705267982,0.6080199145586032,0.7317863595198322
2644,LDLRAD4,ENSG00000168675,0.8356251563786921,0.6092498106221858,0.7327759138697242
2645,DCDC2B,ENSG00000222046,-0.5604179345908014,0.6093028268423202,0.7327759138697242
2646,CCDC60,ENSG00000183273,0.5005699231796417,0.6103548359403785,0.7336687912330129
2647,DERL3,ENSG00000099958,-0.21568299708020255,0.6105065358043965,0.7336687912330129
2648,KRT15,ENSG00000171346,1.3100835208047408,0.6116455319007752,0.734668116067607
2649,SOD1,ENSG00000142168,-0.11264078535696703,0.6118000124058758,0.734668116067607
2650,MDS2,ENSG00000197880,0.6928606676907858,0.6133267210595824,0.7362235093171818
2651,ABI3BP,ENSG00000154175,2.309579770146483,0.6139127298457492,0.7366489602562536
2652,HSPA5,ENSG00000044574,-0.020055905887455705,0.6155943617938444,0.7383882597534763
2653,ZYX,ENSG00000159840,0.10194908941558811,0.6161059664412611,0.738723361948606
2654,IFT22,ENSG00000128581,-0.18872978751902214,0.6168360397600983,0.7393200612196205
2655,OXNAD1,ENSG00000154814,1.5768784062697536,0.617647162613686,0.7400134178057006
2656,TSC22D3,ENSG00000157514,-0.16596159263093946,0.6190821265541216,0.7414534053345863
2657,SPA17,ENSG00000064199,-0.16655597165548763,0.6193240905878685,0.7414640316748249
2658,MNS1,ENSG00000138587,-0.15295730089879522,0.6212866615939341,0.7435338113357052
2659,RPL17,ENSG00000265681,-0.051488383670013016,0.6232099864338125,0.7455550834321014
2660,PDIA3,ENSG00000167004,0.08229706888099053,0.6270142818040649,0.7494942499991439
2661,SLC38A1,ENSG00000111371,-0.39562042261433294,0.6270454100362037,0.7494942499991439
2662,DHRS9,ENSG00000073737,0.27064672436838855,0.6272095861357188,0.7494942499991439
2663,SIX3,ENSG00000138083,1.2564306295198167,0.6290864389579706,0.7511726585305196
2664,ADM5,ENSG00000224420,2.1704769905072445,0.6290864389579706,0.7511726585305196
2665,KLK12,ENSG00000186474,0.44846286374315625,0.631169586672276,0.7533772815026303
2666,FABP3,ENSG00000121769,-1.9234821758730876,0.6324345616287832,0.7543210875669889
2667,ZNF215,ENSG00000149054,-1.8635788582914259,0.6324345616287832,0.7543210875669889
2668,RPS27L,ENSG00000185088,-0.019642522745349944,0.638554773481242,0.7613353577375678
2669,RGS2,ENSG00000116741,0.1774332848350162,0.6392784619874816,0.7619126217992428
2670,LUCAT1,ENSG00000248323,0.8366395880290565,0.6396141478593298,0.7620271926369019
2671,RASGRP2,ENSG00000068831,0.32609721040801176,0.640968269101313,0.7630688862317653
2672,CXorf58,ENSG00000165182,0.5324229606592201,0.640968269101313,0.7630688862317653
2673,FLRT3,ENSG00000125848,0.34115331167530016,0.6421257530339817,0.7641608755709299
2674,ALDH3A1,ENSG00000108602,0.2596556998312436,0.6447709648480237,0.7670218545929556
2675,ECT2L,ENSG00000203734,0.7005665569051951,0.645955739018909,0.7674025015583976
2676,IGFBP4,ENSG00000141753,0.03432688784153681,0.6461966968402126,0.7674025015583976
2677,EPCAM,ENSG00000119888,-0.08990190262453499,0.646289997318263,0.7674025015583976
2678,LGALS3BP,ENSG00000108679,0.10816277660452271,0.6462971712275848,0.7674025015583976
2679,SPINT2,ENSG00000167642,0.06354886995469333,0.6462971712275848,0.7674025015583976
2680,H1-10-AS1,ENSG00000206417,-0.10564942101410058,0.6473088135392684,0.7683169163688107
2681,MAP2K6,ENSG00000108984,1.4416728626748956,0.6484417226829513,0.7689682109599124
2682,MIR23AHG,ENSG00000267519,-0.08050579428426419,0.6490043234083154,0.7689682109599124
2683,VSIG1,ENSG00000101842,-1.9957091297246183,0.6495496959601649,0.7689682109599124
2684,AEBP1,ENSG00000106624,-0.9295766141221362,0.6495496959601649,0.7689682109599124
2685,RNF152,ENSG00000176641,-0.5294999237068962,0.6495496959601649,0.7689682109599124
2686,IGLC3,ENSG00000211679,-1.0015620178586984,0.6495496959601649,0.7689682109599124
2687,LINC00332,ENSG00000230710,-1.928284647244702,0.6495496959601649,0.7689682109599124
2688,CFAP70,ENSG00000156042,0.13797255714115586,0.6498584221029073,0.7690474853829421
2689,NHERF2,ENSG00000065054,0.21351508774089356,0.6534283310796039,0.7728821905165754
2690,MECOM,ENSG00000085276,0.11755512844220128,0.6539227678321542,0.7728821905165754
2691,GGT5,ENSG00000099998,0.6402221597371467,0.6540270422624943,0.7728821905165754
2692,AQP3,ENSG00000165272,-0.02715090972627543,0.6540706874789755,0.7728821905165754
2693,TRPC6,ENSG00000137672,1.0671405563705125,0.6551663427343624,0.7738893933301176
2694,OSCP1,ENSG00000116885,0.05682974832143661,0.6578476779649977,0.7767681750581505
2695,CFAP276,ENSG00000179902,0.10154300101518787,0.6593789273058934,0.7782873349758987
2696,EMB,ENSG00000170571,1.1248970683160002,0.6614996320029076,0.7805008640212349
2697,LINC00649,ENSG00000237945,1.0204666057113192,0.6627589915281114,0.7814992847199503
2698,PLSCR4,ENSG00000114698,1.2875039043741299,0.6628371801868677,0.7814992847199503
2699,CCDC146,ENSG00000135205,-0.10020444328017364,0.6646704434552068,0.7833703892667702
2700,LIFR,ENSG00000113594,0.12028374927952035,0.6658762066806772,0.7841980200102119
2701,SLC1A3,ENSG00000079215,-1.0998073426464359,0.6668518214799193,0.7841980200102119
2702,KMO,ENSG00000117009,-1.157675397882663,0.6668518214799193,0.7841980200102119
2703,PARD6G,ENSG00000178184,-0.8400132035461887,0.6668518214799193,0.7841980200102119
2704,CDH5,ENSG00000179776,-0.8254332706779,0.6668518214799193,0.7841980200102119
2705,SPON1,ENSG00000262655,-0.32667881458934644,0.6668518214799193,0.7841980200102119
2706,C16orf74,ENSG00000154102,0.1166410709280763,0.6683830887572355,0.7857082798731583
2707,TYMS,ENSG00000176890,0.6422732865287948,0.6705031877835735,0.7879093610415765
2708,TMEM232,ENSG00000186952,-0.029451147593714033,0.6743657374495471,0.7920435109199688
2709,SEMA4D,ENSG00000187764,0.595123887423477,0.6745192930154654,0.7920435109199688
2710,ATF7IP2,ENSG00000166669,0.17561046700610206,0.6765373375125753,0.7941200260618089
2711,ETS2,ENSG00000157557,-0.06761029158765325,0.6775217685998363,0.7942121578877469
2712,PABPC1,ENSG00000070756,0.03798637677038019,0.6776078999987486,0.7942121578877469
2713,CD9,ENSG00000010278,-0.04894217725681238,0.6776145226367007,0.7942121578877469
2714,VAMP8,ENSG00000118640,-0.041254402877223706,0.6776145226367007,0.7942121578877469
2715,CTXN1,ENSG00000178531,0.4002387233767988,0.6803450313488723,0.7971188010021225
2716,NME5,ENSG00000112981,0.2510131777526323,0.6806869106019011,0.7972257226158496
2717,CD37,ENSG00000104894,-0.2354401136374653,0.6829784463923896,0.7973857917959115
2718,GGTLC2,ENSG00000100121,0.5541140955847936,0.684332980698786,0.7973857917959115
2719,IL18R1,ENSG00000115604,-0.08896092805462175,0.684332980698786,0.7973857917959115
2720,TMCC2,ENSG00000133069,0.36464036710183123,0.684332980698786,0.7973857917959115
2721,ANK2,ENSG00000145362,0.21352086446949947,0.684332980698786,0.7973857917959115
2722,SPRR2D,ENSG00000163216,-0.08746803036604245,0.684332980698786,0.7973857917959115
2723,CLEC4E,ENSG00000166523,-0.2549584075757556,0.684332980698786,0.7973857917959115
2724,SOX7,ENSG00000171056,0.06462199823722159,0.684332980698786,0.7973857917959115
2725,PAPPA,ENSG00000182752,0.26948775646445444,0.684332980698786,0.7973857917959115
2726,B3GALT5,ENSG00000183778,0.5430665819461256,0.684332980698786,0.7973857917959115
2727,CLCNKB,ENSG00000184908,0.4745253876323705,0.684332980698786,0.7973857917959115
2728,HBA1,ENSG00000206172,0.06872651439894195,0.684332980698786,0.7973857917959115
2729,TNKS2-DT,ENSG00000228701,-0.4397074100917955,0.684332980698786,0.7973857917959115
2730,TPM1-AS,ENSG00000259498,-0.15571787323669017,0.684332980698786,0.7973857917959115
2731,EFNB2,ENSG00000125266,0.6045035945651711,0.6849167975162014,0.7975125145963285
2732,S100A16,ENSG00000188643,0.05392320715625154,0.6849431593452278,0.7975125145963285
2733,PKM,ENSG00000067225,-0.10313374282621497,0.6855020152550031,0.7978711710670197
2734,PIERCE1,ENSG00000160345,-0.22310831048028779,0.6873550895414435,0.7997353839909773
2735,DYNLT1,ENSG00000146425,-0.0841395923802872,0.6934826786260749,0.8005316676172493
2736,ANXA5,ENSG00000164111,-0.09449171320100866,0.6934890123770925,0.8005316676172493
2737,CFAP53,ENSG00000172361,0.29433795054730605,0.693498399830125,0.8005316676172493
2738,CFAP251,ENSG00000158023,0.40717924365832436,0.6946420614918747,0.8005316676172493
2739,SNTN,ENSG00000188817,0.11298020819870314,0.6949937245745315,0.8005316676172493
2740,CPE,ENSG00000109472,0.27934397674007005,0.6963896763677988,0.8005316676172493
2741,NTS,ENSG00000133636,0.23765291610389383,0.6963896763677988,0.8005316676172493
2742,REM2,ENSG00000139890,0.5110121571791613,0.6963896763677988,0.8005316676172493
2743,CIMAP3,ENSG00000173947,0.0027574299464310226,0.6964092375325523,0.8005316676172493
2744,SOCS2,ENSG00000120833,-0.16647676654184895,0.6970132030884668,0.8005316676172493
2745,TNFRSF12A,ENSG00000006327,-0.16314490049576003,0.6970304962050207,0.8005316676172493
2746,CD99,ENSG00000002586,-0.14566736369195488,0.6973475357423269,0.8005316676172493
2747,HLA-DQB1,ENSG00000179344,-0.14393648316602864,0.6974242916491646,0.8005316676172493
2748,MT1X,ENSG00000187193,0.022628415275580793,0.7012917822519578,0.8005316676172493
2749,IK,ENSG00000113141,-0.13086522796360667,0.7014233918960309,0.8005316676172493
2750,CD81,ENSG00000110651,-0.049766990361954574,0.7014620675534429,0.8005316676172493
2751,FANK1,ENSG00000203780,0.17404348701032069,0.7017122083924556,0.8005316676172493
2752,ASPM,ENSG00000066279,0.877769223589496,0.7019849280054653,0.8005316676172493
2753,RAPGEF4,ENSG00000091428,3.0501937248043163,0.7019849280054653,0.8005316676172493
2754,BMP5,ENSG00000112175,2.1811016834755383,0.7019849280054653,0.8005316676172493
2755,PAEP,ENSG00000122133,1.9495954586833246,0.7019849280054653,0.8005316676172493
2756,FGF13,ENSG00000129682,2.9226430599964264,0.7019849280054653,0.8005316676172493
2757,ENPP3,ENSG00000154269,1.712411959283001,0.7019849280054653,0.8005316676172493
2758,CXCL5,ENSG00000163735,1.9763638048410943,0.7019849280054653,0.8005316676172493
2759,TCAP,ENSG00000173991,0.4990836554600637,0.7019849280054653,0.8005316676172493
2760,CSF1R,ENSG00000182578,0.6206000786463202,0.7019849280054653,0.8005316676172493
2761,MFSD6L,ENSG00000185156,2.2158527337345584,0.7019849280054653,0.8005316676172493
2762,ENSG00000232640,ENSG00000232640,1.3611615493168339,0.7019849280054653,0.8005316676172493
2763,FAM88E,ENSG00000237357,0.8497292218925496,0.7019849280054653,0.8005316676172493
2764,LINC01215,ENSG00000271856,2.3157693370270955,0.7019849280054653,0.8005316676172493
2765,ANKRD34A,ENSG00000272031,1.8643683334139558,0.7019849280054653,0.8005316676172493
