gene,spearman_r,pval
ENSG00000234255,0.016765888987121252,0.0025503429580859267
ENSG00000254865,0.01674716903666206,0.002578838186502252
LINC00973,0.016448249974917267,0.003075080042265551
CLEC3A,0.016440217162232682,0.0030895431369784886
ENSG00000231628,0.01637496419182097,0.003209349462241078
CCR1,0.016204218468637923,0.003543142231313847
ENSG00000223946,0.0161474931219365,0.0036608376796912266
GLRA1,0.016089641071473558,0.0037845219360180984
LINC01942,0.016034583239586012,0.0039057467243111548
NSG2,0.015794732308316333,0.004476051579817803
CD48,0.01577290873926796,0.004531516783700057
LINC01019,0.015585524095373294,0.005033996112543673
ENSG00000227719,0.015450449008421074,0.005426881800616278
ECH1,0.015447307072088476,0.005436341286909214
AOAH,0.015369162614758194,0.005676452799545211
ENSG00000267417,0.015342121812315796,0.005761741770577078
PGLYRP1,0.015231524180454283,0.006122731757484683
ADGRA2,0.015216919503871381,0.00617189367164481
PIEZO2,0.015155232266427726,0.006383488281672763
AOC3,0.015102011882496023,0.006571261359152442
SLC9A3,0.015098120833548976,0.006585182747756112
SPIN4-AS1,0.015079371879169452,0.006652635193456771
ENSG00000225750,0.015073828447606429,0.006672697233188869
FHL5,0.015049189796909227,0.006762525763671587
F10,0.015002014786508363,0.006937556213363531
ENSG00000248172,0.014996686770514222,0.006957577989621293
