Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,population,gene_set_db
prerank,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-0.9421885743665527,-2.404625722429936,0.0,0.0,0.0,77/144,2.14%,RPS3;RPS27;RPS12;RPL11;RPS4X;RPL10;RPS6;RPL13;RPL19;RPLP1;RPS28;RPS2;RPS13;RPS9;RPS14;RPLP0;RPL14;RPL32;RPL18;RPS8;RPL8;RPS15A;RPL30;RPL28;RPS16;RPS25;RPL18A;RPL24;RPL9;RPS15;RPS23;RPL12;RPL23A;RPL6;RPS3A;RPL37;RPL34;RPS24;RPL3;RPL5;RPL7A;RPL21;RPS5;RPLP2;RPL29;RPL37A;RPS27A;FAU;RPL35A;RPL39;RPL26;RPS7;RPS19;RPL22;RPL36;RPL10A;RPL7;RPL15;RPL35;RPSA;RPL41;RPS11;RPL27;RPS21;RPS29;RPL23;RPS20;UBA52;RPS10;RPL31;RPL13A;RPL4;RPL27A;RPS17;RPL38;RPS26;RPL36AL,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-0.9234364475454319,-2.3972335929415376,0.0,0.0,0.0,77/172,2.14%,RPS3;RPS27;RPS12;RPL11;RPS4X;RPL10;RPS6;RPL13;RPL19;RPLP1;RPS28;RPS2;RPS13;RPS9;RPS14;RPLP0;RPL14;RPL32;RPL18;RPS8;RPL8;RPS15A;RPL30;RPL28;RPS16;RPS25;RPL18A;RPL24;RPL9;RPS15;RPS23;RPL12;RPL23A;RPL6;RPS3A;RPL37;RPL34;RPS24;RPL3;RPL5;RPL7A;RPL21;RPS5;RPLP2;RPL29;RPL37A;RPS27A;FAU;RPL35A;RPL39;RPL26;RPS7;RPS19;RPL22;RPL36;RPL10A;RPL7;RPL15;RPL35;RPSA;RPL41;RPS11;RPL27;RPS21;RPS29;RPL23;RPS20;UBA52;RPS10;RPL31;RPL13A;RPL4;RPL27A;RPS17;RPL38;RPS26;RPL36AL,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_CELLULAR_RESPONSE_TO_STARVATION,-0.9593543956980517,-2.3882025697105087,0.0,0.0,0.0,77/123,2.14%,RPS3;RPS27;RPS12;RPL11;RPS4X;RPL10;RPS6;RPL13;RPL19;RPLP1;RPS28;RPS2;RPS13;RPS9;RPS14;RPLP0;RPL14;RPL32;RPL18;RPS8;RPL8;RPS15A;RPL30;RPL28;RPS16;RPS25;RPL18A;RPL24;RPL9;RPS15;RPS23;RPL12;RPL23A;RPL6;RPS3A;RPL37;RPL34;RPS24;RPL3;RPL5;RPL7A;RPL21;RPS5;RPLP2;RPL29;RPL37A;RPS27A;FAU;RPL35A;RPL39;RPL26;RPS7;RPS19;RPL22;RPL36;RPL10A;RPL7;RPL15;RPL35;RPSA;RPL41;RPS11;RPL27;RPS21;RPS29;RPL23;RPS20;UBA52;RPS10;RPL31;RPL13A;RPL4;RPL27A;RPS17;RPL38;RPS26;RPL36AL,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_NONSENSE_MEDIATED_DECAY_NMD,-0.9705682622555964,-2.3770758494185853,0.0,0.0,0.0,77/105,2.14%,RPS3;RPS27;RPS12;RPL11;RPS4X;RPL10;RPS6;RPL13;RPL19;RPLP1;RPS28;RPS2;RPS13;RPS9;RPS14;RPLP0;RPL14;RPL32;RPL18;RPS8;RPL8;RPS15A;RPL30;RPL28;RPS16;RPS25;RPL18A;RPL24;RPL9;RPS15;RPS23;RPL12;RPL23A;RPL6;RPS3A;RPL37;RPL34;RPS24;RPL3;RPL5;RPL7A;RPL21;RPS5;RPLP2;RPL29;RPL37A;RPS27A;FAU;RPL35A;RPL39;RPL26;RPS7;RPS19;RPL22;RPL36;RPL10A;RPL7;RPL15;RPL35;RPSA;RPL41;RPS11;RPL27;RPS21;RPS29;RPL23;RPS20;UBA52;RPS10;RPL31;RPL13A;RPL4;RPL27A;RPS17;RPL38;RPS26;RPL36AL,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-0.9655232758931636,-2.365005243621048,0.0,0.0,0.0,77/101,2.14%,RPS3;RPS27;RPS12;RPL11;RPS4X;RPL10;RPS6;RPL13;RPL19;RPLP1;RPS28;RPS2;RPS13;RPS9;RPS14;RPLP0;RPL14;RPL32;RPL18;RPS8;RPL8;RPS15A;RPL30;RPL28;RPS16;RPS25;RPL18A;RPL24;RPL9;RPS15;RPS23;RPL12;RPL23A;RPL6;RPS3A;RPL37;RPL34;RPS24;RPL3;RPL5;RPL7A;RPL21;RPS5;RPLP2;RPL29;RPL37A;RPS27A;FAU;RPL35A;RPL39;RPL26;RPS7;RPS19;RPL22;RPL36;RPL10A;RPL7;RPL15;RPL35;RPSA;RPL41;RPS11;RPL27;RPS21;RPS29;RPL23;RPS20;UBA52;RPS10;RPL31;RPL13A;RPL4;RPL27A;RPS17;RPL38;RPS26;RPL36AL,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-0.977200685986714,-2.3639314354501537,0.0,0.0,0.0,77/94,2.14%,RPS3;RPS27;RPS12;RPL11;RPS4X;RPL10;RPS6;RPL13;RPL19;RPLP1;RPS28;RPS2;RPS13;RPS9;RPS14;RPLP0;RPL14;RPL32;RPL18;RPS8;RPL8;RPS15A;RPL30;RPL28;RPS16;RPS25;RPL18A;RPL24;RPL9;RPS15;RPS23;RPL12;RPL23A;RPL6;RPS3A;RPL37;RPL34;RPS24;RPL3;RPL5;RPL7A;RPL21;RPS5;RPLP2;RPL29;RPL37A;RPS27A;FAU;RPL35A;RPL39;RPL26;RPS7;RPS19;RPL22;RPL36;RPL10A;RPL7;RPL15;RPL35;RPSA;RPL41;RPS11;RPL27;RPS21;RPS29;RPL23;RPS20;UBA52;RPS10;RPL31;RPL13A;RPL4;RPL27A;RPS17;RPL38;RPS26;RPL36AL,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,-0.9834515771925663,-2.360060301456731,0.0,0.0,0.0,81/87,2.18%,RPS3;EEF1A1;RPS27;RPS12;RPL11;RPS4X;RPL10;RPS6;RPL13;RPL19;RPLP1;RPS28;RPS2;RPS13;RPS9;RPS14;RPLP0;RPL14;RPL32;RPL18;RPS8;RPL8;RPS15A;RPL30;RPL28;RPS16;RPS25;RPL18A;RPL24;RPL9;RPS15;RPS23;RPL12;RPL23A;RPL6;RPS3A;RPL37;RPL34;RPS24;RPL3;RPL5;RPL7A;RPL21;RPS5;RPLP2;RPL29;RPL37A;RPS27A;FAU;RPL35A;RPL39;RPL26;RPS7;RPS19;RPL22;RPL36;RPL10A;RPL7;RPL15;RPL35;RPSA;RPL41;RPS11;RPL27;RPS21;RPS29;RPL23;RPS20;UBA52;RPS10;RPL31;RPL13A;EEF2;EEF1B2;RPL4;RPL27A;RPS17;RPL38;RPS26;RPL36AL;EEF1D,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SELENOAMINO_ACID_METABOLISM,-0.9795012004050366,-2.3510475751187685,0.0,0.0,0.0,77/92,2.14%,RPS3;RPS27;RPS12;RPL11;RPS4X;RPL10;RPS6;RPL13;RPL19;RPLP1;RPS28;RPS2;RPS13;RPS9;RPS14;RPLP0;RPL14;RPL32;RPL18;RPS8;RPL8;RPS15A;RPL30;RPL28;RPS16;RPS25;RPL18A;RPL24;RPL9;RPS15;RPS23;RPL12;RPL23A;RPL6;RPS3A;RPL37;RPL34;RPS24;RPL3;RPL5;RPL7A;RPL21;RPS5;RPLP2;RPL29;RPL37A;RPS27A;FAU;RPL35A;RPL39;RPL26;RPS7;RPS19;RPL22;RPL36;RPL10A;RPL7;RPL15;RPL35;RPSA;RPL41;RPS11;RPL27;RPS21;RPS29;RPL23;RPS20;UBA52;RPS10;RPL31;RPL13A;RPL4;RPL27A;RPS17;RPL38;RPS26;RPL36AL,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SARS_COV_2_HOST_INTERACTIONS,-0.8633435216396707,-2.1921250529149647,0.0,0.0,0.0,34/136,2.10%,SFTPD;RPS3;RPS27;RPS12;RPS4X;RPS6;RPS28;RPS2;RPS13;RPS9;RPS14;RPS8;RPS15A;RPS16;RPS25;RPS15;RPS23;RPS3A;RPS24;RPS5;RPS27A;FAU;RPS7;RPS19;RPSA;RPS11;RPS21;RPS29;B2M;RPS20;UBA52;RPS10;RPS17;RPS26,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.8049714007078611,2.1485387746152553,0.0,0.0,0.0,51/129,6.83%,MMP7;COL1A1;DST;LAMB3;FN1;ITGA2;LAMC2;APP;PRSS2;TNC;ITGAV;TIMP1;AGRN;PLEC;THBS1;ACTN1;CDH1;ITGB4;VCAN;PXDN;CEACAM6;ITGB1;MMP14;CD151;CTSB;SDC1;COL18A1;HSPG2;ITGB6;SPARC;ADAM9;COL6A2;ITGA3;ITGB8;TIMP2;COL4A2;MFAP2;LAMA5;PDGFA;LTBP3;COL6A1;TGFB1;COL4A4;TGFB2;SERPINH1;ICAM1;CAPN2;CAPN1;PLOD1;PRSS1;KDR,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SARS_COV_1_INFECTION,-0.8628819871920645,-2.1399331730950872,0.0,0.0,0.0,38/116,3.31%,SFTPD;RPS3;EEF1A1;RPS27;RPS12;RPS4X;RPS6;RPS28;RPS2;RPS13;RPS9;RPS14;RPS8;RPS15A;RPS16;RPS25;RPS15;RPS23;RPS3A;RPS24;RPS5;RPS27A;FAU;RPS7;RPS19;RPSA;RPS11;RPS21;RPS29;RPS20;UBA52;RPS10;RPS17;RPS26;NPM1;NFKBIA;HNRNPA1;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SARS_COV_1_HOST_INTERACTIONS,-0.8898452258225031,-2.110022257344476,0.0,0.0,0.0,38/81,3.31%,SFTPD;RPS3;EEF1A1;RPS27;RPS12;RPS4X;RPS6;RPS28;RPS2;RPS13;RPS9;RPS14;RPS8;RPS15A;RPS16;RPS25;RPS15;RPS23;RPS3A;RPS24;RPS5;RPS27A;FAU;RPS7;RPS19;RPSA;RPS11;RPS21;RPS29;RPS20;UBA52;RPS10;RPS17;RPS26;NPM1;NFKBIA;HNRNPA1;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,-0.804595824446531,-2.0893103089145897,0.0,0.0,0.0,38/167,5.89%,MT-CO1;MT-CO2;MT-CO3;MT-ND4;MT-ND1;MT-ATP6;RPS27A;MT-CYB;MT-ND2;MT-ND3;COX7C;UBA52;ATP5F1E;NDUFA4;LDHB;UQCRB;ATP5MG;COX7A2;COX4I1;COX6C;MT-ND5;UQCR10;UQCRQ;UBB;COX8A;COX14;COX17;ATP5PO;ATP5MJ;COX7B;ACAT1;UQCRH;NDUFB1;NDUFC2;MPC1;NDUFB8;SLC25A4;LDHA,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,-0.9744383303966737,-2.0883505375475107,0.0,0.0,0.0,31/40,2.10%,RPS3;RPS27;RPS12;RPS4X;RPS6;RPS28;RPS2;RPS13;RPS9;RPS14;RPS8;RPS15A;RPS16;RPS25;RPS15;RPS23;RPS3A;RPS24;RPS5;RPS27A;FAU;RPS7;RPS19;RPSA;RPS11;RPS21;RPS29;RPS20;RPS10;RPS17;RPS26,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,-0.8424137595521904,-2.0675404380445928,0.0,0.0,0.0,25/107,5.63%,MT-CO1;MT-CO2;MT-CO3;MT-ND4;MT-ND1;MT-CYB;MT-ND2;MT-ND3;COX7C;NDUFA4;UQCRB;COX7A2;COX4I1;COX6C;MT-ND5;UQCR10;UQCRQ;COX8A;COX14;COX17;COX7B;UQCRH;NDUFB1;NDUFC2;NDUFB8,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-0.9494587761665844,-2.0640556531938885,0.0,0.0,0.0,33/51,3.63%,RPS3;RPS27;RPS12;RPS4X;RPS6;RPS28;RPS2;RPS13;RPS9;RPS14;RPS8;RPS15A;RPS16;RPS25;RPS15;RPS23;RPS3A;RPS24;RPS5;RPS27A;FAU;RPS7;RPS19;RPSA;RPS11;RPS21;RPS29;RPS20;RPS10;RPS17;RPS26;PABPC1;EIF3E,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,-0.7389752411483007,-2.046896854697417,0.0,0.0,0.0,78/355,2.14%,RPS3;RPS27;RPS12;RPL11;RPS4X;RPL10;RPS6;RPL13;RPL19;RPLP1;RPS28;RPS2;RPS13;RPS9;RPS14;RPLP0;RPL14;RPL32;RPL18;RPS8;RPL8;RPS15A;RPL30;RPL28;RPS16;RPS25;RPL18A;RPL24;RPL9;RPS15;RPS23;RPL12;RPL23A;RPL6;RPS3A;RPL37;RPL34;RPS24;RPL3;RPL5;RPL7A;RPL21;RPS5;RPLP2;RPL29;RPL37A;RPS27A;FAU;RPL35A;RPL39;RPL26;RPS7;RPS19;RPL22;RPL36;RPL10A;RPL7;RPL15;RPL35;RPSA;RPL41;RPS11;RPL27;RPS21;RPS29;RPL23;RPS20;UBA52;RPS10;RPL31;RPL13A;RPL4;RPL27A;RPS17;RPL38;ACTB;RPS26;RPL36AL,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SARS_COV_2_INFECTION,-0.7579587291476759,-2.023159949264644,0.0,0.0,0.0,36/207,3.31%,SFTPD;RPS3;RPS27;RPS12;RPS4X;RPS6;RPS28;RPS2;RPS13;RPS9;RPS14;RPS8;RPS15A;RPS16;RPS25;RPS15;RPS23;RPS3A;RPS24;RPS5;RPS27A;FAU;RPS7;RPS19;RPSA;RPS11;RPS21;RPS29;B2M;RPS20;UBA52;RPS10;RPS17;RPS26;SDC4;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,-0.9742288266270971,-2.021050662333579,0.0,0.0,0.0,33/35,2.75%,RPS3;EEF1A1;RPS27;RPS12;RPS4X;RPS6;RPS28;RPS2;RPS13;RPS9;RPS14;RPS8;RPS15A;RPS16;RPS25;RPS15;RPS23;RPS3A;RPS24;RPS5;RPS27A;FAU;RPS7;RPS19;RPSA;RPS11;RPS21;RPS29;RPS20;RPS10;RPS17;RPS26;HNRNPA1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SARS_COV_INFECTIONS,-0.7027105071732335,-1.9273561967644508,0.0,0.0,0.0,41/288,3.31%,SFTPD;RPS3;EEF1A1;RPS27;RPS12;RPS4X;RPS6;RPS28;RPS2;RPS13;RPS9;RPS14;RPS8;RPS15A;RPS16;RPS25;RPS15;RPS23;RPS3A;RPS24;RPS5;RPS27A;FAU;RPS7;RPS19;RPSA;RPS11;RPS21;RPS29;B2M;RPS20;UBA52;RPS10;RPS17;RPS26;NPM1;NFKBIA;ATP1A1;HNRNPA1;SDC4;UBB,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,-0.8960817055143616,-1.9123076427407317,0.0,0.0,0.0,5/41,1.18%,RPS6;RPS2;RPS9;RPS14;RPS7,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.7999255902539489,1.8384503504806158,0.0,0.0,0.0,24/60,8.41%,MMP7;COL1A1;LAMB3;FN1;LAMC2;PRSS2;TIMP1;CDH1;MMP14;CTSB;COL18A1;HSPG2;ADAM9;COL6A2;TIMP2;COL4A2;LAMA5;COL6A1;COL4A4;CAPN2;CAPN1;PRSS1;BSG;ADAM10,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,-0.756709110342119,-1.8229352660056457,0.0,7.761987140082455e-05,0.002,15/75,4.50%,MT-CO1;MT-CO2;MT-ND1;MT-ATP6;MT-ND2;SLC25A5;SLC25A6;ATP5MG;COX4I1;MT-ND5;UQCRQ;SMDT1;ECH1;ATP5PO;ACAT1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.8501252804940023,1.8207735306534496,0.0,0.0006613006839738503,0.002,19/38,5.03%,COL1A1;FN1;ITGA2;TNC;ITGAV;AGRN;THBS1;CDH1;ITGB1;COL18A1;HSPG2;ITGB6;COL6A2;ITGA3;ITGB8;COL4A2;COL6A1;COL4A4;ICAM1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_COMPLEX_I_BIOGENESIS,-0.8358397504884242,-1.8149515349924414,0.0,7.474506134894217e-05,0.002,8/48,5.63%,MT-ND4;MT-ND1;MT-ND2;MT-ND3;MT-ND5;NDUFB1;NDUFC2;NDUFB8,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,0.8631881953416534,1.8063093702744952,0.0,0.0009919510259607754,0.004,19/37,4.58%,COL1A1;LAMB3;FN1;ITGA2;LAMC2;TNC;ITGAV;AGRN;THBS1;ACTN1;ITGB4;ITGB1;SDC1;HSPG2;COL4A2;LAMA5;PDGFA;TGFB1;COL4A4,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_ECM_PROTEOGLYCANS,0.8835319207257814,1.8004267071322606,0.0,0.0007935608207686204,0.004,19/31,4.73%,COL1A1;FN1;ITGA2;APP;TNC;ITGAV;AGRN;VCAN;ITGB1;HSPG2;ITGB6;SPARC;COL6A2;COL4A2;LAMA5;COL6A1;TGFB1;COL4A4;TGFB2,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_COLLAGEN_FORMATION,0.827146326525038,1.7957648989773571,0.0,0.0006613006839738503,0.004,17/43,6.31%,MMP7;COL1A1;DST;LAMB3;LAMC2;PLEC;ITGB4;PXDN;CD151;CTSB;COL18A1;COL6A2;COL4A2;COL6A1;COL4A4;SERPINH1;PLOD1,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.7929799937930546,1.7864457660870257,0.0,0.0005668291576918717,0.004,30/60,11.03%,FN1;IGFBP7;APP;GAS6;TNC;FSTL3;TIMP1;PRSS23;VCAN;CDH2;MXRA8;FSTL1;LGALS1;MFGE8;QSOX1;SHISA5;GOLM1;IGFBP4;RCN1;TMEM132A;VWA1;LTBP1;ADAM10;MSLN;WFS1;DNAJC3;PNPLA2;CALU;IGFBP2;IGFBP3,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,0.8797984811492069,1.7856674724328558,0.0,0.0007439632694705815,0.006,15/31,4.58%,MMP7;COL1A1;DST;LAMB3;LAMC2;PLEC;ITGB4;PXDN;CD151;CTSB;COL18A1;COL6A2;COL4A2;COL6A1;COL4A4,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_COMPLEX_IV_ASSEMBLY,-0.8912571613151093,-1.784197455791774,0.0,0.0005766047589775539,0.016,12/31,4.41%,MT-CO1;MT-CO2;MT-CO3;COX7C;NDUFA4;COX7A2;COX4I1;COX6C;COX8A;COX14;COX17;COX7B,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SURFACTANT_METABOLISM,-0.9450786406056744,-1.7699457870714475,0.0,0.000835082754381285,0.024,10/20,1.46%,SFTPC;SFTPB;SFTPA1;SFTPA2;NAPSA;SFTPD;SLC34A2;CTSH;ABCA3;SFTA3,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,0.5815189109498553,1.7604270620994318,0.0,0.001983902051921551,0.018,114/398,15.95%,IL32;DST;VIM;TUBA1A;DSP;MYH9;TPM4;ACTN1;TMOD3;DSG2;CDH1;TUBB3;RHOC;JUP;FLNA;DBN1;STOM;ITGB1;RHOD;GJA1;SPTAN1;AMIGO2;ANKLE2;ALDH3A2;SFN;RND3;TUBB6;YWHAZ;TUBA4A;TPM3;YWHAH;MYH14;DYNC1H1;CCT2;MYL9;VCP;PLIN3;ACTR3;PAK2;CYBA;HMOX2;NET1;BCAP31;PLXNB1;WASF2;STEAP3;FNBP1L;CTNNB1;PPP2R1A;PLEKHG1;CKB;TUBB2A;TAX1BP3;CDC37;PPP1CB;CCT6A;RHOBTB3;TNFAIP1;EFHD2;NSFL1C;ARPC5;CAPZB;FARP1;NUDC;DYNC1I2;YWHAG;HGS;MSI2;SNAP23;SH3RF1;KIF2A;FLOT1;STK38;BAIAP2L1;DYNC1LI2;CDC42EP3;NCF2;ARFGAP3;CDC42EP1;LIMK2;RHOB;PFN2;SHKBP1;GRB7;CAV1;RALBP1;CTTN;EPHA2;DIAPH1;PLXNA1;YWHAQ;CTNNA1;ABI1;BUB3;SPTBN1;DAAM1;CDC42;CAVIN1;PPP2CA;CKAP4;MYO6;ESYT1;ARHGDIA;TUBB2B;PRAG1;GPS1;STIP1;ARHGAP29;MAPK14;BCR;RCC2;PPP1R12A;ATP6AP1;RHPN2,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,0.8645337310873774,1.7405391809958675,0.0,0.0021642567839144193,0.024,15/24,8.71%,KRT17;DSP;PERP;DSG2;ST14;JUP;KRT7;DSC2;KRT15;KRT19;KRT8;CAPN1;KRT80;PKP3;PRSS8,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_KERATINIZATION,0.8645337310873774,1.7405391809958675,0.0,0.0021642567839144193,0.024,15/24,8.71%,KRT17;DSP;PERP;DSG2;ST14;JUP;KRT7;DSC2;KRT15;KRT19;KRT8;CAPN1;KRT80;PKP3;PRSS8,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,-0.8656181482423911,-1.739552522692852,0.0,0.00228719887727763,0.052,11/33,6.57%,FASN;SCD;IDI1;HMGCS1;FDPS;SQLE;MVD;HMGCR;FDFT1;DHCR7;LSS,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_LAMININ_INTERACTIONS,0.8920946599374968,1.7234952599794444,0.0,0.003802478932849639,0.044,12/20,4.58%,LAMB3;ITGA2;LAMC2;ITGAV;ITGB4;ITGB1;COL18A1;HSPG2;ITGA3;COL4A2;LAMA5;COL4A4,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,0.8507784803030041,1.7218978489863686,0.0,0.0038151962536952908,0.046,12/29,6.09%,GSN;VIM;DSP;PLEC;DSG2;CDH1;SPTAN1;BCAP31;TJP1;LMNA;CTNNB1;STK24,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_CYTOPROTECTION_BY_HMOX1,-0.8113528807997716,-1.7071208748768538,0.0,0.005077841909705554,0.104,12/39,4.41%,MT-CO1;MT-CO2;MT-CO3;COX7C;BLVRB;NDUFA4;COX7A2;COX4I1;COX6C;TXNIP;COX8A;COX7B,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_MET_PROMOTES_CELL_MOTILITY,0.8407682350599545,1.7050463555170237,0.0036231884057971015,0.005384876998072782,0.064,8/27,3.49%,COL1A1;LAMB3;FN1;ITGA2;LAMC2;ITGB1;ITGA3;LAMA5,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_RHO_GTPASE_CYCLE,0.586589541674195,1.703346422851208,0.0,0.005554925745380343,0.066,91/282,19.25%,IL32;DST;VIM;DSP;TPM4;ACTN1;TMOD3;DSG2;RHOC;JUP;DBN1;STOM;ITGB1;RHOD;GJA1;SPTAN1;AMIGO2;ANKLE2;ALDH3A2;RND3;TPM3;CCT2;VCP;PAK2;CYBA;HMOX2;NET1;BCAP31;PLXNB1;WASF2;STEAP3;FNBP1L;PLEKHG1;CKB;CDC37;CCT6A;TNFAIP1;EFHD2;NSFL1C;CAPZB;FARP1;NUDC;HGS;MSI2;SNAP23;SH3RF1;FLOT1;STK38;BAIAP2L1;CDC42EP3;NCF2;ARFGAP3;CDC42EP1;RHOB;SHKBP1;GRB7;CAV1;RALBP1;EPHA2;DIAPH1;PLXNA1;ABI1;SPTBN1;DAAM1;CDC42;CAVIN1;CKAP4;MYO6;ESYT1;ARHGDIA;PRAG1;GPS1;STIP1;ARHGAP29;BCR;ATP6AP1;RHPN2;RHOG;GOPC;ARMCX3;ARHGEF26;PKN2;ARHGAP18;CCT7;EPSTI1;FAM135A;WDR6;ARHGAP21;CLTC;RHOF;PLEKHG3,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,-0.7946296427671835,-1.6991769399702878,0.003952569169960474,0.005928217678237975,0.126,12/45,6.57%,FASN;SCD;IDI1;HMGCS1;FDPS;INSIG1;SQLE;MVD;HMGCR;FDFT1;DHCR7;LSS,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_CELL_JUNCTION_ORGANIZATION,0.7332831559255861,1.6910677825353067,0.0,0.008183595964176397,0.1,22/63,6.30%,DST;LAMB3;LAMC2;CLDN1;CDH3;PLEC;ACTN1;CDH1;ITGB4;CDH2;JUP;FLNA;ITGB1;CD151;FBLIM1;LIMS1;NECTIN2;VASP;NECTIN4;ILK;CTNNB1;ANGPTL4,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,-0.7249135447295383,-1.6826210173211396,0.004081632653061225,0.00825593177626952,0.168,11/71,3.43%,SFTPA1;SFTPA2;SFTPD;RPS27A;UBA52;NFKBIA;FOS;HMGB1;JUN;UBB;CD36,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-0.9106438058827773,-1.680658416266382,0.0,0.008072466625685754,0.168,13/23,6.57%,DHCR24;MSMO1;IDI1;HMGCS1;FDPS;EBP;ACAT2;SQLE;MVD;HMGCR;FDFT1;DHCR7;LSS,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_MET_ACTIVATES_PTK2_SIGNALING,0.887562077523039,1.6752877425179082,0.003367003367003367,0.011436611828724234,0.134,8/17,3.49%,COL1A1;LAMB3;FN1;ITGA2;LAMC2;ITGB1;ITGA3;LAMA5,KRT5-KRT17+ Basaloid,Reactome
prerank,REACTOME_APOPTOTIC_EXECUTION_PHASE,0.7814230661597148,1.6748550194588026,0.0038022813688212928,0.01091146128556853,0.136,13/36,6.09%,GSN;VIM;DSP;PLEC;DSG2;CDH1;SPTAN1;PAK2;BCAP31;TJP1;LMNA;CTNNB1;STK24,KRT5-KRT17+ Basaloid,Reactome
